100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_23:35:12.69,99.9,99.9,999.9,001,5.12,-4.39,-0.88,6.80,130.60,6.21,5.12,-0.05,8.05,50.53,7.68,4.02,-0.39,8.67,62.35,3.66,6.58,-0.29,7.53,29.05,11.33,-0.37,3.13,11.76,91.85,0.00,-20.47,-0.49,20.48,180.00,-11.70,-0.73,-0.88,11.75,266.42,-3.29,4.02,6.37,8.22,320.71,-17.91,11.70,-0.73,21.40,303.15,-16.81,0.00,2.15,16.95,270.00
20201120_23:35:13.22,99.9,99.9,999.9,001,5.12,-4.39,-0.88,6.80,130.60,5.85,4.75,-0.05,7.54,50.91,7.31,4.02,-0.44,8.35,61.19,13.52,6.58,-1.62,15.13,64.06,11.33,-0.37,3.13,11.76,91.85,0.00,-20.47,-0.49,20.48,180.00,-11.70,-0.73,-0.88,11.75,266.42,-3.29,4.02,6.37,8.22,320.71,-17.91,11.70,-0.73,21.40,303.15,-16.81,0.00,2.15,16.95,270.00
20201120_23:35:13.74,99.9,99.9,999.9,001,5.12,-4.39,-0.88,6.80,130.60,5.12,4.02,-0.05,6.51,51.84,7.31,4.39,-0.29,8.53,59.04,13.52,6.94,-1.67,15.29,62.82,11.33,-0.37,3.13,11.76,91.85,-0.18,-20.47,-0.51,20.48,180.51,-11.70,-0.73,-0.88,11.75,266.42,-3.29,4.02,6.37,8.22,320.71,-17.91,11.70,-0.73,21.40,303.15,-16.81,0.00,2.15,16.95,270.00
20201120_23:35:14.27,99.9,99.9,999.9,001,5.12,-4.39,-0.88,6.80,130.60,5.12,4.75,0.05,6.98,47.12,7.31,4.39,-0.29,8.53,59.04,13.52,6.94,-1.67,15.29,62.82,2.19,-0.37,1.91,2.93,99.46,0.37,-7.68,-2.25,8.01,177.27,-11.70,-0.73,-0.88,11.75,266.42,-3.29,4.02,6.37,8.22,320.71,-17.91,11.70,-0.73,21.40,303.15,-16.81,0.00,2.15,16.95,270.00
20201120_23:35:14.80,99.9,99.9,999.9,001,3.47,-4.39,-1.15,5.71,141.63,5.12,4.02,-0.05,6.51,51.84,7.31,4.39,-0.29,8.53,59.04,13.52,6.94,-1.67,15.29,62.82,2.19,-0.37,1.91,2.93,99.46,0.37,-7.68,-2.25,8.01,177.27,-11.70,-0.73,-0.88,11.75,266.42,-3.29,4.02,6.37,8.22,320.71,-17.91,11.70,-0.73,21.40,303.15,-16.81,0.00,2.15,16.95,270.00
20201120_23:35:15.32,99.9,99.9,999.9,001,3.66,-4.39,-1.18,5.83,140.19,5.12,4.02,-0.05,6.51,51.84,7.31,4.39,-0.29,8.53,59.04,13.52,7.31,-1.71,15.47,61.61,2.19,-0.37,1.91,2.93,99.46,0.37,-7.68,-2.25,8.01,177.27,-11.70,8.77,-2.15,14.78,306.87,-3.29,4.02,6.37,8.22,320.71,-17.91,11.70,-0.73,21.40,303.15,-16.81,0.00,2.15,16.95,270.00
20201120_23:35:15.85,99.9,99.9,999.9,001,4.75,-4.39,-1.03,6.55,132.71,5.12,4.75,0.05,6.98,47.12,7.68,4.39,-0.24,8.84,60.26,13.52,7.31,-1.71,15.47,61.61,2.19,-0.37,1.91,2.93,99.46,0.37,-20.47,-0.54,20.48,178.98,-11.70,8.77,-2.15,14.78,306.87,-3.29,4.02,6.37,8.22,320.71,-17.91,11.70,-0.73,21.40,303.15,-15.72,0.00,2.30,15.89,270.00
20201120_23:35:16.38,99.9,99.9,999.9,001,4.75,-5.48,-0.88,7.31,139.09,6.58,4.02,-0.15,7.71,58.57,7.68,4.39,-0.24,8.84,60.26,13.52,6.40,-1.59,15.05,64.69,2.19,-0.37,1.91,2.93,99.46,0.37,-20.47,-0.54,20.48,178.98,-11.70,8.77,-2.15,14.78,306.87,-3.29,4.02,6.37,8.22,320.71,-17.91,11.70,-0.73,21.40,303.15,-15.72,0.00,2.30,15.89,270.00
20201120_23:35:16.91,99.9,99.9,999.9,001,4.75,-5.48,-0.88,7.31,139.09,6.94,4.02,-0.10,8.03,59.93,8.41,4.39,-0.24,9.49,62.45,13.52,6.40,-1.59,15.05,64.69,2.19,-0.37,1.91,2.93,99.46,0.37,-20.47,-0.54,20.48,178.98,-11.70,8.77,-2.15,14.78,306.87,0.37,4.02,5.88,7.13,5.19,-17.91,10.97,-0.64,21.01,301.48,-15.72,0.00,2.30,15.89,270.00
20201120_23:35:17.43,99.9,99.9,999.9,001,4.75,-4.02,-1.08,6.32,130.24,6.94,5.12,-0.05,8.63,53.62,8.77,4.39,-0.20,9.81,63.43,13.52,6.40,-1.59,15.05,64.69,2.19,-0.37,1.91,2.93,99.46,9.50,-7.86,-0.91,12.37,129.59,-11.70,8.77,-2.15,14.78,306.87,0.37,4.02,5.88,7.13,5.19,-17.91,10.97,-0.64,21.01,301.48,-15.72,0.00,2.30,15.89,270.00
20201120_23:35:17.96,99.9,99.9,999.9,001,4.75,-4.02,-1.08,6.32,130.24,7.68,4.39,-0.05,8.84,60.26,9.14,4.75,-0.20,10.30,62.53,13.52,6.40,-1.59,15.05,64.69,2.19,-0.37,1.91,2.93,99.46,10.60,-7.86,-1.05,13.24,126.55,0.00,8.77,-0.59,8.79,0.00,0.37,4.02,5.88,7.13,5.19,-17.91,10.97,-0.64,21.01,301.48,-15.72,0.00,2.30,15.89,270.00
20201120_23:35:18.49,99.9,99.9,999.9,001,4.75,-4.02,-1.08,6.32,130.24,7.68,4.75,-0.10,9.03,58.24,9.50,4.75,-0.15,10.63,63.43,13.52,6.40,-1.59,15.05,64.69,2.19,-0.37,1.91,2.93,99.46,11.70,-7.13,-1.10,13.74,121.36,0.00,8.77,-0.59,8.79,0.00,0.37,4.02,5.88,7.13,5.19,-17.91,10.97,-0.64,21.01,301.48,-15.72,0.00,2.30,15.89,270.00
20201120_23:35:19.01,99.9,99.9,999.9,001,4.75,-4.02,-1.08,6.32,130.24,8.04,4.75,-0.05,9.34,59.42,9.50,5.12,-0.10,10.79,61.70,13.52,5.48,-1.47,14.67,67.93,2.19,-0.37,1.91,2.93,99.46,21.57,-7.13,0.22,22.71,108.29,0.00,8.77,-0.59,8.79,0.00,-0.18,4.02,5.95,7.18,357.40,-17.91,10.97,-0.64,21.01,301.48,-15.72,0.00,2.30,15.89,270.00
20201120_23:35:19.54,99.9,99.9,999.9,001,4.75,-4.02,-1.08,6.32,130.24,8.04,5.12,-0.10,9.53,57.53,9.87,5.12,-0.05,11.12,62.59,13.52,5.48,-1.47,14.67,67.93,2.19,-0.37,1.91,2.93,99.46,21.57,-20.10,1.96,29.55,132.99,0.00,8.77,-0.59,8.79,0.00,-0.18,4.02,5.95,7.18,357.40,-17.91,10.97,-0.64,21.01,301.48,-15.72,0.00,2.30,15.89,270.00
20201120_23:35:20.07,99.9,99.9,999.9,001,5.85,-4.02,-0.93,7.16,124.51,7.68,5.12,-0.15,9.23,56.31,9.87,5.12,-0.05,11.12,62.59,13.52,5.48,-1.47,14.67,67.93,2.19,-0.37,1.91,2.93,99.46,21.57,-20.10,1.96,29.55,132.99,0.00,8.77,-0.59,8.79,0.00,-0.18,4.02,5.95,7.18,357.40,-17.91,10.97,-0.64,21.01,301.48,-15.72,0.00,2.30,15.89,270.00
20201120_23:35:20.59,99.9,99.9,999.9,001,5.85,-4.02,-0.93,7.16,124.51,7.68,7.31,0.15,10.60,46.40,9.87,5.12,-0.05,11.12,62.59,13.52,5.48,-1.47,14.67,67.93,2.19,-0.37,1.91,2.93,99.46,21.57,-20.10,1.96,29.55,132.99,0.37,8.77,-0.54,8.80,2.39,-0.18,4.02,5.95,7.18,357.40,-5.12,10.97,-2.35,12.33,334.98,-15.72,0.00,2.30,15.89,270.00
20201120_23:35:21.12,99.9,99.9,999.9,001,5.85,-4.02,-0.93,7.16,124.51,7.31,5.12,-0.10,8.92,55.01,9.87,5.48,0.00,11.29,60.95,13.52,5.48,-1.47,14.67,67.93,2.19,-0.37,1.91,2.93,99.46,20.10,-20.10,2.15,28.51,135.00,-1.10,8.77,-0.34,8.85,352.87,-0.18,4.02,5.95,7.18,357.40,-5.12,10.97,-2.35,12.33,334.98,-15.72,0.00,2.30,15.89,270.00
20201120_23:35:21.65,99.9,99.9,999.9,001,5.85,-2.56,-1.13,6.48,113.63,7.31,5.85,0.10,9.36,51.34,9.87,5.48,0.00,11.29,60.95,13.52,5.48,-1.47,14.67,67.93,2.19,-0.37,1.91,2.93,99.46,20.10,-20.10,2.15,28.51,135.00,-1.10,8.77,-0.34,8.85,352.87,-0.18,4.02,5.95,7.18,357.40,-5.12,10.97,-2.35,12.33,334.98,-1.10,0.00,0.34,1.15,270.00
20201120_23:35:22.18,99.9,99.9,999.9,001,5.85,-3.66,-0.98,6.97,122.01,7.68,6.21,0.10,9.88,51.01,9.87,6.21,-0.10,11.66,57.80,16.45,5.48,-1.08,17.37,71.57,2.19,-0.37,1.91,2.93,99.46,20.10,-20.10,2.15,28.51,135.00,-1.10,8.77,-0.34,8.85,352.87,-1.10,4.02,5.97,7.28,344.74,-5.12,10.97,-2.35,12.33,334.98,-1.10,0.00,0.34,1.15,270.00
20201120_23:35:22.70,99.9,99.9,999.9,001,5.85,-4.75,-0.83,7.58,129.09,7.68,6.21,0.10,9.88,51.01,9.50,6.58,-0.10,11.56,55.30,16.45,5.12,-1.03,17.26,72.72,2.19,-0.37,1.91,2.93,99.46,20.10,-20.10,2.15,28.51,135.00,-1.10,8.77,-0.34,8.85,352.87,-1.10,3.66,6.02,7.13,343.30,-5.12,10.97,-2.35,12.33,334.98,-1.10,0.00,0.34,1.15,270.00
20201120_23:35:23.23,99.9,99.9,999.9,001,5.85,-4.75,-0.83,7.58,129.09,7.68,7.68,0.29,10.86,45.00,9.50,6.94,-0.15,11.77,53.84,16.45,5.12,-1.03,17.26,72.72,2.19,-0.37,1.91,2.93,99.46,18.64,-20.10,2.35,27.52,137.16,-0.73,8.77,-0.29,8.81,355.24,-1.10,3.66,6.02,7.13,343.30,-5.12,10.97,-2.35,12.33,334.98,-1.10,0.00,0.34,1.15,270.00
20201120_23:35:23.76,99.9,99.9,999.9,001,5.48,-4.75,-0.78,7.30,130.91,7.31,4.75,-0.05,8.72,56.98,9.14,6.94,-0.10,11.48,52.77,16.45,5.12,-1.03,17.26,72.72,2.19,-0.37,1.91,2.93,99.46,18.64,2.56,-0.69,18.83,82.18,-0.73,8.77,-0.29,8.81,355.24,-1.10,3.66,6.02,7.13,343.30,-5.12,10.97,-2.35,12.33,334.98,-1.10,-17.55,-2.01,17.69,183.58
20201120_23:35:24.28,99.9,99.9,999.9,001,5.48,-4.20,-0.86,6.96,127.48,7.31,4.75,-0.05,8.72,56.98,9.14,6.58,-0.15,11.26,54.25,16.45,5.12,-1.03,17.26,72.72,2.19,-8.77,3.04,9.54,165.96,19.37,1.83,-0.88,19.48,84.61,-0.73,-1.10,-1.62,2.09,213.69,-1.10,3.66,6.02,7.13,343.30,-5.12,10.97,-2.35,12.33,334.98,-1.10,-17.55,-2.01,17.69,183.58
20201120_23:35:24.81,99.9,99.9,999.9,001,6.76,-4.20,-1.03,8.03,121.87,7.31,2.56,-0.34,7.75,70.71,9.14,6.58,-0.15,11.26,54.25,16.45,5.12,-1.03,17.26,72.72,2.19,-8.77,3.04,9.54,165.96,-0.37,1.83,-3.53,3.99,348.69,-6.40,-1.10,-2.38,6.91,260.27,-1.10,2.38,6.19,6.72,335.22,-5.12,10.97,-2.35,12.33,334.98,-1.83,-17.55,-2.11,17.77,185.95
20201120_23:35:25.34,99.9,99.9,999.9,001,6.76,-4.20,-1.03,8.03,121.87,7.31,2.19,-0.39,7.64,73.30,8.77,6.94,-0.24,11.19,51.63,16.45,5.12,-1.03,17.26,72.72,2.19,-8.77,3.04,9.54,165.96,-0.37,1.83,-3.53,3.99,348.69,-6.40,-10.23,-1.15,12.12,212.01,-1.10,2.38,6.19,6.72,335.22,-5.12,10.97,-2.35,12.33,334.98,-1.83,-17.55,-2.11,17.77,185.95
20201120_23:35:25.87,99.9,99.9,999.9,001,6.76,-4.20,-1.03,8.03,121.87,6.94,2.19,-0.44,7.30,72.47,8.77,6.94,-0.34,11.19,51.63,16.45,5.12,-1.03,17.26,72.72,2.19,-8.77,3.04,9.54,165.96,-3.66,1.83,-3.97,5.70,296.57,-12.06,-10.23,-1.91,15.93,229.69,-1.10,2.38,6.19,6.72,335.22,-5.12,10.97,-2.35,12.33,334.98,-1.83,-17.55,-2.11,17.77,185.95
20201120_23:35:26.39,99.9,99.9,999.9,001,6.76,-4.20,-1.03,8.03,121.87,7.31,2.56,-0.44,7.76,70.71,8.77,7.31,-0.39,11.43,50.19,16.45,5.12,-1.03,17.26,72.72,2.19,-8.77,3.04,9.54,165.96,-2.92,1.83,-4.06,5.33,302.01,-12.06,-10.42,-1.89,16.05,229.18,-1.10,2.38,6.19,6.72,335.22,-11.33,10.97,-1.52,15.84,314.06,-1.83,-17.55,-2.11,17.77,185.95
20201120_23:35:26.92,99.9,99.9,999.9,001,6.76,-3.66,-1.10,7.77,118.39,8.04,2.56,-0.54,8.46,72.35,9.50,7.31,-0.49,12.00,52.43,16.45,5.12,-1.03,17.26,72.72,2.19,-8.77,3.04,9.54,165.96,0.37,1.83,-3.62,4.08,11.31,-6.40,-10.42,-1.13,12.28,211.55,-1.10,2.38,6.19,6.72,335.22,-11.33,10.97,-1.52,15.84,314.06,-1.83,-17.55,-2.11,17.77,185.95
20201120_23:35:27.45,99.9,99.9,999.9,001,6.76,-3.66,-1.10,7.77,118.39,8.04,1.83,-0.44,8.26,77.20,9.87,7.31,-0.54,12.29,53.47,24.49,5.12,0.05,25.02,78.20,2.19,-8.77,3.04,9.54,165.96,0.37,1.83,-3.62,4.08,11.31,-6.40,-4.75,-0.37,7.98,233.39,-2.92,2.38,6.44,7.46,309.09,-11.33,10.97,-1.52,15.84,314.06,-1.83,-17.55,-2.11,17.77,185.95
20201120_23:35:27.97,99.9,99.9,999.9,001,9.32,-3.66,-0.76,10.04,111.41,6.58,1.83,-0.34,6.84,74.48,10.23,7.31,-0.59,12.59,54.46,24.49,5.12,0.05,25.02,78.20,2.19,-8.77,3.04,9.54,165.96,0.37,1.83,-3.62,4.08,11.31,-6.40,-4.57,-0.39,7.87,234.46,-2.92,1.10,6.61,7.31,290.56,-11.33,10.97,-1.52,15.84,314.06,-1.83,-17.55,-2.11,17.77,185.95
20201120_23:35:28.50,99.9,99.9,999.9,001,9.32,-3.66,-0.76,10.04,111.41,5.48,1.83,-0.49,5.80,71.57,10.23,7.31,-0.59,12.59,54.46,24.49,5.12,0.05,25.02,78.20,2.19,-8.77,3.04,9.54,165.96,0.37,2.01,-3.60,4.14,10.30,-6.40,-10.23,-1.05,12.12,212.01,-2.92,1.10,6.61,7.31,290.56,-11.33,10.97,-1.52,15.84,314.06,-1.83,-17.55,-2.11,17.77,185.95
20201120_23:35:29.03,99.9,99.9,999.9,001,10.60,-3.66,-0.93,11.25,109.03,5.12,2.19,-0.39,5.58,66.80,11.33,7.31,-0.44,13.49,57.17,24.49,0.37,-0.59,24.50,89.14,2.19,-8.77,3.04,9.54,165.96,0.37,2.01,-3.60,4.14,10.30,-6.40,0.00,0.32,6.40,270.00,-2.92,1.10,6.61,7.31,290.56,-11.33,10.97,-1.52,15.84,314.06,-1.83,-17.55,-2.11,17.77,185.95
20201120_23:35:29.55,99.9,99.9,999.9,001,10.60,-4.75,-0.78,11.64,114.15,5.12,2.19,-0.39,5.58,66.80,11.33,7.31,-0.34,13.49,57.17,24.49,0.37,-0.59,24.50,89.14,2.19,-8.77,3.04,9.54,165.96,0.37,2.19,-3.57,4.21,9.46,-6.40,0.00,0.32,6.40,270.00,-2.92,1.10,6.61,7.31,290.56,-11.33,10.97,-1.52,15.84,314.06,8.96,-17.55,-0.66,19.71,152.96
20201120_23:35:30.08,99.9,99.9,999.9,001,10.60,-5.12,-0.73,11.79,115.77,4.02,1.83,-0.20,4.42,65.56,10.97,7.31,-0.29,13.18,56.31,24.49,0.37,-0.59,24.50,89.14,2.19,-8.77,3.04,9.54,165.96,-0.37,2.19,-3.67,4.29,350.54,0.73,0.00,0.88,1.15,90.00,-3.29,1.10,6.56,7.42,288.43,-11.33,10.97,-1.52,15.84,314.06,19.74,-17.55,0.78,26.42,131.63
20201120_23:35:30.61,99.9,99.9,999.9,001,10.60,-5.12,-0.73,11.79,115.77,3.66,2.92,0.00,4.68,51.34,10.97,7.31,-0.29,13.18,56.31,20.83,0.37,-1.08,20.87,88.99,2.19,-8.77,3.04,9.54,165.96,-0.37,2.19,-3.67,4.29,350.54,-0.18,0.00,0.76,0.78,270.00,-3.29,1.10,6.56,7.42,288.43,-11.33,10.97,-1.52,15.84,314.06,18.82,-17.55,0.17,25.73,132.99
20201120_23:35:31.14,99.9,99.9,999.9,001,10.60,-5.12,-0.73,11.79,115.77,3.66,2.92,0.00,4.68,51.34,10.60,5.85,-0.05,12.11,61.11,20.83,0.37,-1.08,20.87,88.99,2.19,-8.77,3.04,9.54,165.96,8.77,2.19,-2.45,9.37,75.96,-0.18,0.00,0.76,0.78,270.00,-2.01,1.10,6.39,6.79,298.61,-11.33,10.97,-1.52,15.84,314.06,18.82,-17.55,0.17,25.73,132.99
20201120_23:35:31.66,99.9,99.9,999.9,001,7.68,-5.12,-1.13,9.29,123.69,3.66,4.02,0.15,5.44,42.27,10.60,5.85,-0.05,12.11,61.11,20.83,0.37,-1.08,20.87,88.99,2.19,-8.77,3.04,9.54,165.96,8.77,2.19,-2.45,9.37,75.96,-1.10,-0.18,0.66,1.29,260.54,-2.01,1.10,6.39,6.79,298.61,-11.33,10.97,-1.52,15.84,314.06,18.82,-17.55,0.17,25.73,132.99
20201120_23:35:32.19,99.9,99.9,999.9,001,7.68,-5.85,-1.03,9.70,127.30,3.66,3.66,0.20,5.17,45.00,10.60,5.48,-0.10,11.93,62.65,20.83,0.37,-1.08,20.87,88.99,2.19,-8.77,3.04,9.54,165.96,-1.28,2.19,-3.60,4.40,329.74,-1.10,-0.18,0.66,1.29,260.54,-2.01,1.10,6.39,6.79,298.61,-11.33,10.97,-1.52,15.84,314.06,18.82,-17.55,0.17,25.73,132.99
20201120_23:35:32.72,99.9,99.9,999.9,001,1.10,-5.12,-0.24,5.24,167.91,3.66,3.66,0.20,5.17,45.00,9.87,5.48,-0.20,11.29,60.95,17.18,0.37,-1.57,17.25,88.78,2.19,-8.77,3.04,9.54,165.96,-1.10,2.19,-3.62,4.38,333.43,-1.10,-0.91,0.56,1.53,230.19,6.03,1.10,5.31,8.11,79.70,-11.33,10.97,-1.52,15.84,314.06,9.87,-17.55,1.37,20.18,150.64
20201120_23:35:33.24,99.9,99.9,999.9,001,-1.83,-5.12,-0.64,5.47,199.65,3.66,4.39,0.20,5.71,39.81,9.87,5.48,-0.20,11.29,60.95,17.18,0.37,-1.57,17.25,88.78,2.19,-8.77,3.04,9.54,165.96,-1.10,2.19,-3.62,4.38,333.43,-1.10,-1.46,0.64,1.94,216.87,-2.74,1.10,4.14,5.08,291.80,-11.33,10.97,-1.52,15.84,314.06,9.87,-17.55,1.37,20.18,150.64
20201120_23:35:33.77,99.9,99.9,999.9,001,-1.83,-5.12,-0.64,5.47,199.65,3.66,4.75,0.15,6.00,37.57,9.50,5.12,-0.29,10.80,61.70,17.18,0.37,-1.57,17.25,88.78,2.19,-8.77,3.04,9.54,165.96,-1.28,2.19,-3.65,4.44,329.74,0.00,-1.10,0.83,1.38,180.00,-2.74,1.10,4.14,5.08,291.80,-11.33,10.97,-1.52,15.84,314.06,9.87,-17.55,1.37,20.18,150.64
20201120_23:35:34.30,99.9,99.9,999.9,001,-1.83,-5.12,-0.64,5.47,199.65,4.02,4.75,0.10,6.23,40.24,9.14,4.75,-0.29,10.30,62.53,17.18,0.37,-1.57,17.25,88.78,2.19,-8.77,3.04,9.54,165.96,-1.10,2.19,-3.67,4.42,333.43,0.00,-1.83,0.83,2.01,180.00,-2.74,1.10,4.14,5.08,291.80,-11.33,10.97,-1.52,15.84,314.06,7.13,-18.28,1.10,19.65,158.69
20201120_23:35:34.83,99.9,99.9,999.9,001,-1.83,-5.12,-0.64,5.47,199.65,5.12,4.75,-0.05,6.98,47.12,9.14,4.75,-0.29,10.30,62.53,0.37,0.37,0.69,0.86,45.00,2.19,-8.77,3.04,9.54,165.96,-1.10,2.19,-3.67,4.42,333.43,0.00,-1.10,0.73,1.32,180.00,-2.74,1.10,4.14,5.08,291.80,-11.33,10.97,-1.52,15.84,314.06,-0.91,-18.46,0.05,18.48,182.83
20201120_23:35:35.35,99.9,99.9,999.9,001,-1.83,-5.12,-0.64,5.47,199.65,7.68,4.75,-0.39,9.04,58.24,8.77,4.75,-0.34,9.98,61.56,-1.28,-0.37,0.56,1.44,254.05,2.19,-8.77,3.04,9.54,165.96,-1.10,3.66,-3.48,5.16,343.30,-1.10,-1.10,0.59,1.66,225.00,-11.51,1.10,2.96,11.94,275.44,-11.33,10.97,-1.52,15.84,314.06,-0.91,-18.46,0.05,18.48,182.83
20201120_23:35:35.88,99.9,99.9,999.9,001,-1.83,-5.12,-0.64,5.47,199.65,7.68,6.03,-0.32,9.77,51.84,8.77,4.75,-0.34,9.98,61.56,-2.92,-2.92,0.00,4.14,225.00,2.19,-8.77,3.04,9.54,165.96,-1.10,3.66,-3.48,5.16,343.30,0.00,-1.10,0.73,1.32,180.00,-11.51,1.10,2.96,11.94,275.44,-11.33,10.97,-1.52,15.84,314.06,-17.91,-18.46,0.17,25.72,224.14
20201120_23:35:36.41,99.9,99.9,999.9,001,-1.83,-5.12,-0.64,5.47,199.65,7.68,5.67,-0.27,9.54,53.57,8.77,4.75,-0.34,9.98,61.56,-2.92,-2.92,0.00,4.14,225.00,2.19,-8.77,3.04,9.54,165.96,-1.10,3.66,-3.48,5.16,343.30,0.00,-1.10,0.73,1.32,180.00,-4.75,1.10,2.06,5.29,282.99,-11.33,10.97,-1.52,15.84,314.06,-17.91,-18.46,0.17,25.72,224.14
20201120_23:35:36.93,99.9,99.9,999.9,001,-1.83,-5.12,-0.64,5.47,199.65,7.68,5.67,-0.27,9.54,53.57,8.41,5.12,-0.34,9.85,58.67,-2.92,-2.92,0.00,4.14,225.00,2.19,-8.77,3.04,9.54,165.96,-1.10,3.66,-3.48,5.16,343.30,0.00,-0.18,0.66,0.69,180.00,-4.75,1.10,2.06,5.29,282.99,-11.33,-0.37,-3.04,11.74,268.15,-17.91,-18.46,0.17,25.72,224.14
20201120_23:35:37.46,99.9,99.9,999.9,001,-1.83,-4.75,-0.69,5.14,201.04,6.94,6.03,-0.22,9.20,49.03,8.41,5.48,-0.39,10.04,56.89,-2.92,-2.92,0.00,4.14,225.00,2.19,-8.77,3.04,9.54,165.96,-1.10,3.66,-3.48,5.16,343.30,-0.18,-0.18,0.64,0.69,225.00,-4.75,1.10,2.06,5.29,282.99,-11.33,-0.37,-3.04,11.74,268.15,-17.91,-18.46,0.17,25.72,224.14
20201120_23:35:37.99,99.9,99.9,999.9,001,-1.83,-3.66,-0.83,4.17,206.57,7.68,5.48,-0.49,9.45,54.46,8.41,5.85,-0.44,10.25,55.18,-2.92,-2.92,0.00,4.14,225.00,1.10,-8.77,3.18,9.40,172.87,-0.18,3.66,-3.60,5.13,357.14,-0.18,0.00,0.66,0.69,270.00,-4.75,1.10,2.06,5.29,282.99,-11.33,-0.37,-3.04,11.74,268.15,-17.91,-18.09,0.22,25.46,224.71
20201120_23:35:38.51,99.9,99.9,999.9,001,-1.83,-3.66,-0.83,4.17,206.57,7.31,6.76,-0.56,9.97,47.23,8.41,5.85,-0.44,10.25,55.18,-2.92,-2.92,0.00,4.14,225.00,1.10,-8.77,3.18,9.40,172.87,-0.18,3.66,-3.60,5.13,357.14,-0.18,0.00,0.66,0.69,270.00,-4.75,1.10,2.06,5.29,282.99,-11.33,-0.37,-3.04,11.74,268.15,-17.91,-18.09,0.22,25.46,224.71
20201120_23:35:39.04,99.9,99.9,999.9,001,-1.83,-3.66,-0.83,4.17,206.57,7.31,6.40,-0.51,9.73,48.81,8.41,5.85,-0.44,10.25,55.18,-2.92,-2.92,0.00,4.14,225.00,1.10,-8.77,3.18,9.40,172.87,-0.18,3.66,-3.60,5.13,357.14,-1.10,0.00,0.54,1.22,270.00,13.16,1.10,4.46,13.94,85.24,-11.33,-0.37,-3.04,11.74,268.15,-17.91,-18.09,0.22,25.46,224.71
20201120_23:35:39.57,99.9,99.9,999.9,001,-1.83,-3.66,-0.83,4.17,206.57,6.21,6.40,-0.37,8.93,44.17,8.41,5.85,-0.44,10.25,55.18,-3.66,-2.92,-0.10,4.68,231.34,1.10,-8.77,3.18,9.40,172.87,-1.10,3.66,-3.48,5.16,343.30,-1.28,0.00,0.71,1.46,270.00,13.16,1.10,4.46,13.94,85.24,-11.33,-0.37,-3.04,11.74,268.15,-18.64,-18.28,0.15,26.11,225.57
20201120_23:35:40.10,99.9,99.9,999.9,001,5.48,-3.66,-1.81,6.83,123.69,6.58,6.76,-0.37,9.44,44.22,8.41,5.85,-0.44,10.25,55.18,-3.66,-2.92,-0.10,4.68,231.34,1.10,-8.77,3.18,9.40,172.87,-1.10,1.10,-3.13,3.50,315.00,-1.28,0.00,0.71,1.46,270.00,13.16,1.10,4.46,13.94,85.24,-11.33,-0.37,-3.04,11.74,268.15,-18.64,-18.28,0.15,26.11,225.57
20201120_23:35:40.62,99.9,99.9,999.9,001,5.48,-3.47,-1.84,6.74,122.35,5.85,6.21,-0.34,8.54,43.26,8.04,5.85,-0.39,9.95,53.97,-4.39,-7.68,0.44,8.85,209.74,1.10,-8.77,3.18,9.40,172.87,-1.10,1.10,-3.13,3.50,315.00,5.30,0.00,-0.02,5.30,90.00,13.16,1.10,4.46,13.94,85.24,-11.33,-0.37,-3.04,11.74,268.15,-18.64,-18.28,0.15,26.11,225.57
20201120_23:35:41.15,99.9,99.9,999.9,001,5.48,-3.47,-1.84,6.74,122.35,5.48,6.03,-0.42,8.16,42.27,8.04,5.48,-0.34,9.74,55.71,-4.39,-7.68,0.44,8.85,209.74,1.10,-8.77,3.18,9.40,172.87,-1.10,1.10,-3.13,3.50,315.00,5.30,0.00,-0.02,5.30,90.00,13.16,17.55,2.25,22.05,36.87,-11.33,-0.37,-3.04,11.74,268.15,-18.64,-18.28,0.15,26.11,225.57
20201120_23:35:41.68,99.9,99.9,999.9,001,5.48,-3.66,-1.81,6.83,123.69,5.12,6.21,-0.44,8.06,39.47,8.41,5.48,-0.29,10.04,56.89,-4.39,-7.68,0.44,8.85,209.74,1.10,-8.77,3.18,9.40,172.87,-1.10,1.10,-3.13,3.50,315.00,1.10,0.18,0.56,1.25,80.54,13.16,17.55,2.25,22.05,36.87,-11.33,-0.37,-3.04,11.74,268.15,-18.64,-18.28,0.15,26.11,225.57
