100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_19:21:19.98,99.9,99.9,999.9,001,5.85,0.37,0.73,5.91,86.42,3.84,0.55,0.15,3.88,81.87,4.02,6.40,1.15,7.64,32.15,4.39,2.92,1.18,5.40,56.31,9.14,-0.18,3.06,9.64,91.15,9.50,-20.10,0.54,22.24,154.70,0.73,-8.77,-0.78,8.84,175.24,4.02,-4.02,5.97,8.25,135.00,0.73,5.12,-3.82,6.43,8.13,16.81,-19.19,0.32,25.52,138.78
20201120_19:21:20.51,99.9,99.9,999.9,001,5.85,0.37,0.73,5.91,86.42,3.47,0.55,0.20,3.52,81.03,4.02,6.40,1.15,7.64,32.15,4.39,2.92,1.18,5.40,56.31,9.14,-0.18,3.06,9.64,91.15,-0.73,-20.10,-0.83,20.13,182.08,0.73,-9.87,-0.64,9.92,175.76,4.02,-4.02,5.97,8.25,135.00,0.73,5.12,-3.82,6.43,8.13,16.81,-1.83,3.67,17.31,96.20
20201120_19:21:21.04,99.9,99.9,999.9,001,6.03,0.37,0.71,6.08,86.53,3.47,1.10,0.12,3.64,72.47,4.02,6.40,1.15,7.64,32.15,4.39,3.29,1.13,5.60,53.13,9.14,-0.18,3.06,9.64,91.15,-0.73,-20.10,-0.83,20.13,182.08,1.10,-9.87,-0.59,9.95,173.66,4.02,-4.02,5.97,8.25,135.00,0.73,5.12,-3.82,6.43,8.13,16.81,-1.83,3.67,17.31,96.20
20201120_19:21:21.56,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,3.84,1.10,0.07,3.99,74.05,4.02,4.57,1.40,6.24,41.35,-1.10,3.29,0.39,3.49,341.57,9.14,-0.18,3.06,9.64,91.15,-0.73,-20.10,-0.83,20.13,182.08,1.10,-9.87,-0.59,9.95,173.66,4.02,-4.02,5.97,8.25,135.00,0.73,5.12,-3.82,6.43,8.13,16.81,-1.83,3.67,17.31,96.20
20201120_19:21:22.09,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,2.92,1.10,-0.05,3.12,69.44,4.39,4.57,1.44,6.50,43.83,-1.10,2.92,0.44,3.15,339.44,9.14,-1.10,2.94,9.66,96.84,-1.10,-20.10,-0.78,20.15,183.12,1.10,-9.87,-0.59,9.95,173.66,4.02,-4.02,5.97,8.25,135.00,0.73,5.12,-3.82,6.43,8.13,16.81,-1.83,3.67,17.31,96.20
20201120_19:21:22.62,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,4.75,1.10,0.20,4.88,77.01,4.02,4.57,1.40,6.24,41.35,-0.37,2.56,0.39,2.61,351.87,9.14,-1.10,2.94,9.66,96.84,-1.10,-20.10,-0.78,20.15,183.12,1.46,1.83,1.03,2.56,38.66,4.02,-4.02,5.97,8.25,135.00,0.73,5.12,-3.82,6.43,8.13,16.81,-1.83,3.67,17.31,96.20
20201120_19:21:23.14,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,3.29,1.10,0.00,3.47,71.57,4.75,4.57,1.49,6.76,46.12,-0.37,2.56,0.39,2.61,351.87,9.14,-1.10,2.94,9.66,96.84,-1.10,-20.10,-0.78,20.15,183.12,1.46,2.56,0.93,3.09,29.74,4.02,-4.02,5.97,8.25,135.00,0.73,5.12,-3.82,6.43,8.13,16.81,-1.83,3.67,17.31,96.20
20201120_19:21:23.67,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,3.29,1.10,0.00,3.47,71.57,4.75,4.57,1.49,6.76,46.12,-1.10,2.56,0.49,2.83,336.80,9.14,-1.10,2.94,9.66,96.84,-1.10,0.00,-3.48,3.65,270.00,1.46,2.56,0.93,3.09,29.74,4.02,-4.02,5.97,8.25,135.00,0.73,5.12,-3.82,6.43,8.13,16.81,-1.83,3.67,17.31,96.20
20201120_19:21:24.20,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,3.29,1.10,0.00,3.47,71.57,4.75,4.57,1.49,6.76,46.12,-1.10,3.66,0.64,3.87,343.30,9.14,-1.10,2.94,9.66,96.84,-1.10,0.00,-3.48,3.65,270.00,0.73,2.56,0.83,2.79,15.95,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,16.81,-12.25,2.28,20.92,126.06
20201120_19:21:24.73,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,3.29,-0.73,0.24,3.38,102.53,4.75,5.85,1.32,7.65,39.09,-1.10,3.66,0.64,3.87,343.30,9.14,-1.10,2.94,9.66,96.84,-1.10,0.00,-3.48,3.65,270.00,0.37,1.83,0.88,2.06,11.31,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,16.81,-12.25,2.28,20.92,126.06
20201120_19:21:25.25,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,3.29,-0.73,0.24,3.38,102.53,4.02,6.21,1.47,7.55,32.91,-1.10,3.66,0.64,3.87,343.30,9.14,-1.10,2.94,9.66,96.84,-1.10,0.00,-3.48,3.65,270.00,-4.20,1.83,0.27,4.59,293.50,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,16.81,-12.25,2.28,20.92,126.06
20201120_19:21:25.78,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,3.29,-0.73,0.24,3.38,102.53,4.75,6.21,1.37,7.94,37.41,-0.37,3.47,0.51,3.53,353.99,9.14,-1.10,2.94,9.66,96.84,-1.10,0.00,-3.48,3.65,270.00,-4.20,1.83,0.27,4.59,293.50,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,16.81,-22.66,0.88,28.23,143.43
20201120_19:21:26.31,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,3.29,-0.73,0.24,3.38,102.53,4.75,6.21,1.37,7.94,37.41,-0.37,3.29,0.54,3.35,353.66,9.14,-1.10,2.94,9.66,96.84,-1.10,0.00,-3.48,3.65,270.00,-4.20,1.83,0.27,4.59,293.50,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,16.81,-22.66,0.88,28.23,143.43
20201120_19:21:26.83,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,3.29,-0.73,0.24,3.38,102.53,4.75,6.94,1.27,8.51,34.38,-0.91,3.11,0.64,3.30,343.61,9.14,-1.10,2.94,9.66,96.84,-1.10,0.55,-3.55,3.76,296.57,-4.93,1.83,0.37,5.27,290.32,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,13.16,-22.66,0.39,26.21,149.86
20201120_19:21:27.36,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,5.12,-0.73,0.49,5.19,98.13,6.58,5.67,0.86,8.72,49.27,-0.91,1.64,0.83,2.06,330.95,9.14,-1.10,2.94,9.66,96.84,-1.10,0.55,-3.55,3.76,296.57,-4.93,1.83,0.37,5.27,290.32,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,13.16,-16.81,-0.39,21.35,141.95
20201120_19:21:27.89,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,5.12,0.18,0.37,5.13,87.95,6.58,6.40,0.76,9.21,45.81,-0.91,0.18,1.03,1.39,281.31,9.14,-1.10,2.94,9.66,96.84,-1.10,0.91,-3.50,3.78,309.81,-11.33,1.83,-0.29,11.48,279.16,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,-9.50,-16.81,2.64,19.49,209.48
20201120_19:21:28.41,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,5.12,0.18,0.37,5.13,87.95,7.31,5.12,0.29,8.93,55.01,-0.91,3.29,0.61,3.47,344.48,9.14,-1.10,2.94,9.66,96.84,-2.19,0.91,-3.35,4.11,292.62,-11.33,1.83,-0.29,11.48,279.16,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,-15.72,-16.81,1.81,23.09,223.07
20201120_19:21:28.94,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,4.02,1.10,0.39,4.19,74.74,7.31,5.12,0.29,8.93,55.01,-1.46,0.91,1.00,2.00,302.01,9.14,-1.10,2.94,9.66,96.84,-2.19,1.46,-3.43,4.32,303.69,-11.33,1.83,-0.29,11.48,279.16,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,-15.72,-16.63,1.84,22.96,223.38
20201120_19:21:29.47,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,4.02,1.10,0.39,4.19,74.74,7.31,4.39,0.39,8.53,59.04,-1.46,0.73,0.98,1.91,296.57,9.14,-1.10,2.94,9.66,96.84,-1.10,1.46,-3.57,4.01,323.13,-11.33,1.83,-0.29,11.48,279.16,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,-15.72,-16.45,1.86,22.83,223.70
20201120_19:21:30.00,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,4.02,2.01,0.27,4.50,63.43,4.75,2.92,0.93,5.66,58.39,-1.46,0.73,0.98,1.91,296.57,9.14,0.00,3.09,9.64,90.00,-1.64,1.46,-3.50,4.14,311.63,-11.33,1.83,-0.29,11.48,279.16,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,-15.72,-16.45,1.86,22.83,223.70
20201120_19:21:30.52,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,4.75,2.01,0.37,5.17,67.07,5.48,-1.64,0.51,5.75,106.70,2.56,0.73,1.62,3.11,74.05,9.14,0.00,3.09,9.64,90.00,-2.19,1.46,-3.43,4.32,303.69,-11.33,1.83,-0.29,11.48,279.16,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,-15.72,-16.45,1.86,22.83,223.70
20201120_19:21:31.05,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,4.75,2.01,0.37,5.17,67.07,7.31,-2.38,0.37,7.70,108.00,2.56,0.00,1.71,3.08,90.00,-0.37,0.00,1.81,1.85,270.00,-2.19,1.46,-3.43,4.32,303.69,-11.33,6.94,-0.98,13.33,301.50,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,-15.72,-16.45,1.86,22.83,223.70
20201120_19:21:31.58,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,4.75,2.01,0.37,5.17,67.07,5.48,-2.92,0.54,6.24,118.07,2.56,0.00,1.71,3.08,90.00,-0.37,0.00,1.81,1.85,270.00,-2.19,1.46,-3.43,4.32,303.69,-6.03,12.06,-0.95,13.52,333.43,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,-15.72,-16.45,1.86,22.83,223.70
20201120_19:21:32.10,99.9,99.9,999.9,001,6.21,0.37,0.69,6.26,86.63,4.75,2.01,0.37,5.17,67.07,5.48,-2.92,0.54,6.24,118.07,2.56,0.73,1.62,3.11,74.05,-0.37,0.00,1.81,1.85,270.00,-0.73,0.73,-3.13,3.30,315.00,-6.03,-0.73,-2.67,6.64,263.09,4.02,-4.02,5.97,8.25,135.00,-11.33,5.12,-2.20,12.63,294.30,-21.93,-17.00,0.95,27.76,232.22
20201120_19:21:32.63,99.9,99.9,999.9,001,-0.73,0.37,-0.24,0.85,296.57,5.30,2.01,0.29,5.68,69.23,6.21,-2.92,0.64,6.90,115.20,2.56,-0.37,1.76,3.13,98.13,-0.37,0.00,1.81,1.85,270.00,-0.73,0.73,-3.13,3.30,315.00,-6.03,-0.73,-2.67,6.64,263.09,4.02,-4.39,6.02,8.47,137.49,-11.33,5.12,-2.20,12.63,294.30,-21.93,-17.00,0.95,27.76,232.22
20201120_19:21:33.16,99.9,99.9,999.9,001,-0.73,0.37,-0.24,0.85,296.57,3.84,1.83,-0.22,4.26,64.54,6.21,-2.92,0.64,6.90,115.20,3.29,-0.37,1.86,3.80,96.34,-0.37,0.00,1.81,1.85,270.00,-0.73,0.37,-3.09,3.19,296.57,-6.03,-0.73,-2.67,6.64,263.09,4.02,-4.39,6.02,8.47,137.49,-11.33,5.12,-2.20,12.63,294.30,-21.93,-17.00,0.95,27.76,232.22
20201120_19:21:33.68,99.9,99.9,999.9,001,2.01,0.37,0.12,2.05,79.70,3.84,2.01,-0.20,4.34,62.35,6.21,-0.18,1.00,6.30,91.68,3.29,-0.37,1.86,3.80,96.34,-0.37,0.00,1.81,1.85,270.00,-0.73,0.37,-3.09,3.19,296.57,-0.91,-0.73,-1.93,2.26,231.34,1.46,-4.39,5.68,7.32,161.57,-11.33,5.12,-2.20,12.63,294.30,1.46,-17.00,-2.18,17.20,175.08
20201120_19:21:34.21,99.9,99.9,999.9,001,2.01,0.37,0.12,2.05,79.70,4.02,2.19,-0.20,4.58,61.39,6.21,2.56,1.37,6.86,67.62,4.02,-0.37,1.76,4.41,95.19,-0.37,0.00,1.81,1.85,270.00,-0.73,0.37,-3.09,3.19,296.57,-1.10,-0.73,-1.91,2.32,236.31,1.46,-4.39,5.68,7.32,161.57,-11.33,5.12,-2.20,12.63,294.30,1.46,-17.55,-2.25,17.75,175.24
20201120_19:21:34.74,99.9,99.9,999.9,001,2.01,0.37,0.12,2.05,79.70,4.20,1.83,-0.17,4.59,66.50,6.21,2.92,1.32,6.99,64.80,4.02,-0.37,1.76,4.41,95.19,-0.37,0.00,1.81,1.85,270.00,-0.73,0.37,-3.09,3.19,296.57,-1.10,-0.73,-1.91,2.32,236.31,1.46,-2.56,5.44,6.18,150.26,-11.33,5.12,-2.20,12.63,294.30,1.46,-17.55,-2.25,17.75,175.24
20201120_19:21:35.27,99.9,99.9,999.9,001,2.01,0.37,0.12,2.05,79.70,4.20,1.83,-0.17,4.59,66.50,6.21,2.92,1.32,6.99,64.80,4.02,-0.37,1.76,4.41,95.19,-0.37,-0.37,1.76,1.84,225.00,-0.73,0.37,-3.09,3.19,296.57,-1.10,4.93,-1.15,5.18,347.47,1.46,-2.56,5.44,6.18,150.26,-11.33,5.12,-2.20,12.63,294.30,1.46,-17.55,-2.25,17.75,175.24
20201120_19:21:35.79,99.9,99.9,999.9,001,1.64,0.37,0.17,1.69,77.47,2.56,1.83,-0.39,3.17,54.46,6.58,2.56,1.32,7.18,68.75,4.75,-4.02,1.37,6.37,130.24,-0.37,-0.37,1.76,1.84,225.00,-0.73,0.37,-3.09,3.19,296.57,-1.10,4.93,-1.15,5.18,347.47,1.46,-2.56,5.44,6.18,150.26,-11.33,5.12,-2.20,12.63,294.30,1.46,-17.55,-2.25,17.75,175.24
20201120_19:21:36.32,99.9,99.9,999.9,001,1.64,0.37,0.17,1.69,77.47,2.56,1.83,-0.39,3.17,54.46,5.48,2.56,1.47,6.23,64.98,4.75,-1.10,0.98,4.97,102.99,-0.37,-0.37,1.76,1.84,225.00,-8.96,0.37,-1.98,9.18,272.34,-6.40,10.23,-1.15,12.12,327.99,1.46,-2.56,5.44,6.18,150.26,-11.33,5.12,-2.20,12.63,294.30,-10.23,-17.55,-0.69,20.32,210.26
20201120_19:21:36.85,99.9,99.9,999.9,001,1.64,0.37,0.17,1.69,77.47,2.56,1.83,-0.39,3.17,54.46,6.58,2.56,1.32,7.18,68.75,4.75,-1.10,0.98,4.97,102.99,-0.37,-0.37,1.76,1.84,225.00,-9.87,0.37,-2.11,10.10,272.12,-11.70,10.23,-1.86,15.65,311.19,1.46,-2.56,5.44,6.18,150.26,-11.33,5.12,-2.20,12.63,294.30,-10.23,-17.55,-0.69,20.32,210.26
20201120_19:21:37.37,99.9,99.9,999.9,001,1.64,0.37,0.17,1.69,77.47,2.56,1.83,-0.39,3.17,54.46,6.76,2.56,1.30,7.35,69.27,5.48,-1.10,0.88,5.66,101.31,-0.37,-0.37,1.76,1.84,225.00,-10.78,0.00,-2.18,11.00,270.00,-6.03,10.23,-1.10,11.93,329.49,1.46,-2.56,5.44,6.18,150.26,-11.33,5.12,-2.20,12.63,294.30,-10.23,5.85,2.45,12.04,299.74
20201120_19:21:37.90,99.9,99.9,999.9,001,4.39,0.37,0.54,4.43,85.24,2.19,0.18,-0.12,2.20,85.24,5.12,2.01,1.44,5.68,68.55,2.92,-0.73,0.69,3.09,104.04,-0.37,-0.37,1.76,1.84,225.00,-10.78,0.00,-2.18,11.00,270.00,-5.30,10.23,-1.20,11.59,332.62,1.46,-0.73,5.19,5.44,116.57,-11.33,5.12,-2.20,12.63,294.30,-10.23,5.85,2.45,12.04,299.74
20201120_19:21:38.43,99.9,99.9,999.9,001,4.39,0.37,0.54,4.43,85.24,2.19,0.18,-0.12,2.20,85.24,5.12,1.46,1.37,5.50,74.05,1.10,-0.73,0.44,1.39,123.69,-0.18,-0.37,1.79,1.83,206.57,-10.78,0.00,-2.18,11.00,270.00,0.73,0.73,0.78,1.30,45.00,1.46,-0.73,5.19,5.44,116.57,-11.33,5.12,-2.20,12.63,294.30,-10.23,5.85,2.45,12.04,299.74
20201120_19:21:38.95,99.9,99.9,999.9,001,4.39,0.37,0.54,4.43,85.24,0.37,0.18,-0.37,0.55,63.43,5.12,1.46,1.37,5.50,74.05,2.38,-0.73,0.61,2.56,107.10,1.28,-0.37,1.59,2.07,105.95,-10.05,0.00,-2.08,10.27,270.00,0.91,0.73,0.76,1.39,51.34,1.46,-0.73,5.19,5.44,116.57,-11.33,5.12,-2.20,12.63,294.30,-19.56,-6.03,2.11,20.57,252.86
20201120_19:21:39.48,99.9,99.9,999.9,001,4.39,0.37,0.54,4.43,85.24,0.37,2.01,-0.12,2.05,10.30,5.12,0.37,1.22,5.27,85.91,2.38,-0.37,0.56,2.47,98.75,1.28,-0.37,1.59,2.07,105.95,-18.28,0.00,-0.98,18.30,270.00,0.91,0.73,0.76,1.39,51.34,1.46,-0.73,5.19,5.44,116.57,-11.33,-0.37,-2.94,11.71,268.15,-19.56,-6.03,2.11,20.57,252.86
20201120_19:21:40.01,99.9,99.9,999.9,001,3.84,0.37,0.61,3.90,84.56,-0.37,0.91,0.32,1.03,338.20,5.12,0.37,1.22,5.27,85.91,2.38,-0.37,0.56,2.47,98.75,1.28,-0.37,1.59,2.07,105.95,-18.28,0.37,-0.93,18.30,271.15,0.91,0.73,0.76,1.39,51.34,1.46,-0.73,5.19,5.44,116.57,-11.33,-0.37,-2.94,11.71,268.15,-19.56,-6.03,2.11,20.57,252.86
20201120_19:21:40.54,99.9,99.9,999.9,001,3.84,0.37,0.61,3.90,84.56,-0.37,0.91,0.32,1.03,338.20,5.12,0.37,1.22,5.27,85.91,2.38,-0.37,0.56,2.47,98.75,1.28,-0.37,1.59,2.07,105.95,-18.28,0.37,-0.93,18.30,271.15,0.91,0.73,0.76,1.39,51.34,1.46,-0.73,5.19,5.44,116.57,-11.33,-11.70,-1.42,16.35,224.09,-3.84,-6.03,4.21,8.30,212.47
20201120_19:21:41.06,99.9,99.9,999.9,001,3.29,0.37,0.69,3.38,83.66,-0.37,0.91,0.32,1.03,338.20,4.75,-0.73,1.03,4.92,98.75,2.38,2.19,0.91,3.36,47.29,1.28,-0.37,1.59,2.07,105.95,-8.77,0.37,-2.01,9.01,272.39,0.91,0.73,0.76,1.39,51.34,1.46,-0.73,5.19,5.44,116.57,-11.33,-11.70,-1.42,16.35,224.09,-12.43,-6.03,3.06,14.15,244.11
20201120_19:21:41.59,99.9,99.9,999.9,001,3.29,0.37,0.69,3.38,83.66,-0.37,0.91,0.32,1.03,338.20,5.85,-0.73,0.78,5.95,97.13,2.38,1.83,0.95,3.15,52.43,1.28,-0.37,1.59,2.07,105.95,0.00,0.37,-3.18,3.20,0.00,1.10,-5.48,-0.10,5.59,168.69,1.46,-0.37,5.24,5.45,104.04,-11.33,-11.70,-1.42,16.35,224.09,-10.05,-6.03,2.74,12.04,239.04
20201120_19:21:42.12,99.9,99.9,999.9,001,3.29,0.37,0.69,3.38,83.66,-0.73,0.55,0.32,0.97,306.87,4.20,-0.73,0.95,4.37,99.87,3.11,1.83,0.86,3.71,59.53,1.28,-1.10,1.69,2.39,130.60,0.18,0.37,-3.16,3.18,26.57,1.10,-5.30,-0.07,5.41,168.31,1.46,-0.37,5.24,5.45,104.04,-11.33,-11.70,-1.42,16.35,224.09,-10.05,-6.03,2.74,12.04,239.04
20201120_19:21:42.64,99.9,99.9,999.9,001,3.29,0.37,0.69,3.38,83.66,-0.73,0.55,0.32,0.97,306.87,4.39,-0.73,0.98,4.55,99.46,2.38,2.19,0.91,3.36,47.29,1.28,-1.10,1.69,2.39,130.60,0.18,0.37,-3.16,3.18,26.57,-4.20,1.10,0.07,4.34,284.62,1.46,-0.37,5.24,5.45,104.04,-11.33,-11.70,-1.42,16.35,224.09,-10.05,-17.91,1.15,20.57,209.30
20201120_19:21:43.17,99.9,99.9,999.9,001,3.29,0.37,0.69,3.38,83.66,-0.73,0.37,0.34,0.89,296.57,6.21,2.19,0.44,6.60,70.56,4.57,2.19,1.00,5.17,64.36,1.46,-1.10,1.71,2.51,126.87,0.18,0.37,-3.16,3.18,26.57,5.67,1.10,0.17,5.77,79.05,1.46,-0.37,5.24,5.45,104.04,-11.33,-11.70,-1.42,16.35,224.09,-10.05,-17.91,1.15,20.57,209.30
20201120_19:21:43.70,99.9,99.9,999.9,001,3.29,0.37,0.69,3.38,83.66,-0.91,0.37,0.37,1.05,291.80,6.21,2.19,0.44,6.60,70.56,4.57,2.19,1.00,5.17,64.36,1.46,7.31,2.84,7.98,11.31,0.18,0.37,-3.16,3.18,26.57,5.30,1.10,-1.20,5.54,78.31,1.46,-0.37,5.24,5.45,104.04,-11.33,-11.70,-1.42,16.35,224.09,-1.46,-17.91,2.30,18.12,184.67
20201120_19:21:44.22,99.9,99.9,999.9,001,3.29,0.37,0.69,3.38,83.66,-0.73,0.37,0.34,0.89,296.57,6.21,4.75,0.78,7.86,52.59,4.02,2.19,1.13,4.72,61.39,1.46,7.31,2.84,7.98,11.31,0.37,0.37,-3.13,3.18,45.00,10.60,1.10,-0.49,10.67,84.09,1.46,-0.37,5.24,5.45,104.04,-11.33,-11.88,-1.44,16.48,223.65,17.55,-17.91,-0.24,25.07,135.59
20201120_19:21:44.75,99.9,99.9,999.9,001,3.29,0.37,0.69,3.38,83.66,-0.73,0.37,0.34,0.89,296.57,6.21,4.75,0.78,7.86,52.59,4.75,2.56,0.98,5.49,61.70,1.46,7.31,2.84,7.98,11.31,0.37,0.37,-3.13,3.18,45.00,10.60,1.10,-0.49,10.67,84.09,1.46,-0.37,5.24,5.45,104.04,-11.33,-12.06,-1.47,16.61,223.21,17.55,-17.91,-0.24,25.07,135.59
20201120_19:21:45.28,99.9,99.9,999.9,001,3.29,0.37,0.69,3.38,83.66,3.66,0.37,0.93,3.79,84.29,6.21,4.75,0.78,7.86,52.59,4.02,2.56,1.08,4.89,57.53,1.46,7.86,2.77,8.46,10.54,0.37,0.37,-3.13,3.18,45.00,10.60,0.55,-0.37,10.62,87.04,1.46,-0.37,5.24,5.45,104.04,-11.33,-12.06,-1.47,16.61,223.21,17.55,-1.10,-2.50,17.76,93.58
20201120_19:21:45.81,99.9,99.9,999.9,001,3.29,0.37,0.69,3.38,83.66,3.66,0.37,0.93,3.79,84.29,6.21,4.75,0.78,7.86,52.59,3.66,0.37,0.83,3.77,84.29,1.46,7.86,2.77,8.46,10.54,0.37,0.37,-3.13,3.18,45.00,10.60,0.55,-0.37,10.62,87.04,1.46,-0.37,5.24,5.45,104.04,-11.33,-12.06,-1.47,16.61,223.21,11.88,-1.10,-3.26,12.37,95.27
20201120_19:21:46.33,99.9,99.9,999.9,001,3.29,0.37,0.69,3.38,83.66,3.66,0.37,0.93,3.79,84.29,6.58,4.02,0.93,7.77,58.57,2.01,-0.73,0.37,2.17,109.98,1.46,7.86,2.77,8.46,10.54,4.02,0.37,-3.62,5.43,84.81,10.60,0.55,-0.37,10.62,87.04,1.46,-0.37,5.24,5.45,104.04,-0.37,-12.06,0.00,12.07,181.74,23.39,-1.10,-1.71,23.48,92.68
20201120_19:21:46.86,99.9,99.9,999.9,001,3.29,0.73,0.64,3.43,77.47,3.66,1.10,1.03,3.95,73.30,7.68,3.66,0.83,8.54,64.54,2.01,-0.73,0.37,2.17,109.98,1.46,7.86,2.77,8.46,10.54,4.02,0.37,-3.62,5.43,84.81,10.60,0.37,-0.39,10.61,88.03,1.46,-0.37,5.24,5.45,104.04,-0.37,-12.06,0.00,12.07,181.74,23.39,-1.10,-1.71,23.48,92.68
20201120_19:21:47.39,99.9,99.9,999.9,001,3.29,0.73,0.64,3.43,77.47,3.66,1.10,1.03,3.95,73.30,7.31,3.66,0.78,8.21,63.43,2.01,-0.73,0.37,2.17,109.98,1.46,8.41,2.69,8.95,9.87,4.02,0.37,-3.62,5.43,84.81,9.87,0.37,-0.49,9.89,87.88,2.56,-0.37,5.39,5.97,98.13,-0.37,-12.06,0.00,12.07,181.74,15.17,-1.10,-0.61,15.22,94.13
20201120_19:21:47.91,99.9,99.9,999.9,001,3.29,0.73,0.64,3.43,77.47,3.66,1.10,1.03,3.95,73.30,7.31,3.11,0.71,7.97,66.97,1.64,0.37,0.56,1.78,77.47,1.46,4.57,2.18,5.27,17.74,4.02,0.37,-3.62,5.43,84.81,9.87,0.00,-0.54,9.88,90.00,2.56,-0.37,5.39,5.97,98.13,-0.37,-12.06,0.00,12.07,181.74,15.17,-1.10,-0.61,15.22,94.13
20201120_19:21:48.44,99.9,99.9,999.9,001,3.29,0.73,0.64,3.43,77.47,3.66,-2.19,1.47,4.51,120.96,7.68,3.29,0.69,8.38,66.80,1.46,1.10,0.64,1.94,53.13,1.46,4.57,2.18,5.27,17.74,4.02,0.18,-3.60,5.40,87.40,9.14,0.00,-0.64,9.16,90.00,3.47,0.37,5.41,6.44,83.99,-0.37,-12.06,0.00,12.07,181.74,15.17,-1.10,-0.61,15.22,94.13
20201120_19:21:48.97,99.9,99.9,999.9,001,3.29,0.73,0.64,3.43,77.47,3.66,-2.19,1.47,4.51,120.96,7.68,3.29,0.69,8.38,66.80,0.37,1.46,0.54,1.60,14.04,1.46,0.73,1.67,2.33,63.43,4.02,0.00,-3.57,5.38,90.00,9.14,0.00,-0.64,9.16,90.00,3.47,0.37,5.41,6.44,83.99,-0.37,-12.06,0.00,12.07,181.74,6.94,-1.10,0.49,7.05,98.97
20201120_19:21:49.49,99.9,99.9,999.9,001,3.29,0.73,0.64,3.43,77.47,3.66,-2.19,1.47,4.51,120.96,7.68,4.75,0.88,9.07,58.24,0.73,0.18,0.66,1.00,75.96,1.46,0.73,1.67,2.33,63.43,4.02,0.00,-3.57,5.38,90.00,-0.73,0.00,0.88,1.15,270.00,3.47,0.37,5.41,6.44,83.99,-0.37,-12.06,0.00,12.07,181.74,6.94,-1.10,0.49,7.05,98.97
