100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_17:21:04.26,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,2.92,-2.38,0.07,3.77,129.09,5.85,-0.73,-0.10,5.89,97.13,0.73,-1.46,0.78,1.81,153.43,9.32,-0.37,3.21,9.86,92.25,-0.37,-17.55,-0.24,17.55,181.19,1.46,-0.37,0.54,1.60,104.04,0.00,8.04,4.90,9.42,0.00,-0.37,-2.19,1.03,2.45,189.46,-0.18,-16.81,-2.28,16.97,180.62
20201120_17:21:04.79,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,2.92,-2.92,0.00,4.14,135.00,5.48,-1.46,-0.15,5.68,104.93,2.56,-1.46,0.54,3.00,119.74,9.32,-0.37,3.21,9.86,92.25,-0.37,-17.55,-0.24,17.55,181.19,0.73,-0.37,0.44,0.93,116.57,0.00,8.04,4.90,9.42,0.00,-0.37,-2.19,1.03,2.45,189.46,0.00,-16.81,-2.25,16.96,180.00
20201120_17:21:05.32,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,2.92,-2.92,0.00,4.14,135.00,5.48,-1.46,-0.15,5.68,104.93,3.29,-1.46,0.44,3.63,113.96,9.32,-0.37,3.21,9.86,92.25,-0.37,-17.55,-0.24,17.55,181.19,-0.55,-0.37,0.66,0.93,236.31,0.00,8.04,4.90,9.42,0.00,-0.37,-2.19,1.03,2.45,189.46,0.00,-16.81,-2.25,16.96,180.00
20201120_17:21:05.85,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,2.92,-3.29,-0.05,4.40,138.37,5.12,-1.46,-0.20,5.33,105.95,3.29,-1.46,0.44,3.63,113.96,9.14,-0.37,3.23,9.70,92.29,-0.37,-17.55,-0.24,17.55,181.19,0.18,-0.37,0.56,0.70,153.43,0.00,8.04,4.90,9.42,0.00,-0.37,-5.12,0.64,5.17,184.09,0.00,-16.81,-2.25,16.96,180.00
20201120_17:21:06.37,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,2.92,-3.66,-0.00,4.68,141.34,5.12,-1.83,-0.15,5.44,109.65,2.56,-1.46,0.54,3.00,119.74,9.14,-0.37,3.23,9.70,92.29,-0.37,-17.55,-0.24,17.55,181.19,-0.55,-0.37,0.66,0.93,236.31,0.00,8.04,4.90,9.42,0.00,-0.37,-5.12,0.64,5.17,184.09,0.00,-16.81,-2.25,16.96,180.00
20201120_17:21:06.90,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,3.29,-3.29,0.00,4.65,135.00,5.12,-1.83,-0.15,5.44,109.65,2.56,-1.46,0.54,3.00,119.74,9.14,-0.37,3.23,9.70,92.29,-0.37,-17.55,-0.24,17.55,181.19,-0.55,-4.93,0.05,4.97,186.34,0.00,8.04,4.90,9.42,0.00,-0.37,-4.93,0.61,4.99,184.24,0.00,-16.81,-2.25,16.96,180.00
20201120_17:21:07.43,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,3.29,-3.29,0.00,4.65,135.00,5.12,-1.83,-0.15,5.44,109.65,3.29,-1.46,0.44,3.63,113.96,9.14,-0.37,3.23,9.70,92.29,-0.37,-17.55,-0.24,17.55,181.19,-0.55,-4.93,0.05,4.97,186.34,0.00,8.04,4.90,9.42,0.00,-0.37,-7.86,0.22,7.87,182.66,0.00,-16.81,-2.25,16.96,180.00
20201120_17:21:07.95,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,3.29,-3.29,0.00,4.65,135.00,5.48,-1.83,-0.20,5.78,108.43,3.29,-1.46,0.44,3.63,113.96,9.14,-0.37,3.23,9.70,92.29,-0.37,-17.55,-0.24,17.55,181.19,-1.10,-4.93,-0.02,5.06,192.53,0.00,8.04,4.90,9.42,0.00,-0.37,-11.33,-0.10,11.34,181.85,0.00,-16.81,-2.25,16.96,180.00
20201120_17:21:08.48,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,3.29,-3.29,-0.10,4.65,135.00,6.21,-2.56,-0.20,6.72,112.38,3.29,-1.46,0.44,3.63,113.96,9.14,-0.37,3.23,9.70,92.29,-0.37,-17.55,-0.24,17.55,181.19,-1.10,-10.97,-0.64,11.04,185.71,0.00,8.04,4.90,9.42,0.00,-0.37,-11.33,-0.10,11.34,181.85,0.00,-16.81,-2.25,16.96,180.00
20201120_17:21:09.01,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,3.66,-3.29,-0.05,4.92,131.99,6.21,-2.92,-0.15,6.87,115.20,3.29,-1.46,0.44,3.63,113.96,9.14,-0.37,3.23,9.70,92.29,-0.37,-17.55,-0.24,17.55,181.19,-1.10,-10.97,-0.64,11.04,185.71,0.00,9.87,5.14,11.13,0.00,-0.37,-11.33,-0.10,11.34,181.85,0.00,-17.91,-2.40,18.07,180.00
20201120_17:21:09.53,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,3.66,-3.66,-0.10,5.17,135.00,6.94,-2.92,-0.15,7.54,112.83,3.66,-1.46,0.49,3.97,111.80,9.14,-0.37,3.23,9.70,92.29,-0.37,-17.55,-0.24,17.55,181.19,-1.10,-11.70,-0.73,11.77,185.36,0.00,9.87,5.14,11.13,0.00,-0.37,-11.33,-0.10,11.34,181.85,0.00,-17.91,-2.40,18.07,180.00
20201120_17:21:10.06,99.9,99.9,999.9,001,-2.56,11.70,2.11,12.16,347.66,3.66,-3.29,-0.05,4.92,131.99,6.94,-2.92,-0.15,7.54,112.83,2.92,-1.46,0.59,3.32,116.57,9.14,-0.37,3.23,9.70,92.29,-0.37,-17.55,-0.24,17.55,181.19,-1.10,-11.70,-0.73,11.77,185.36,0.00,9.87,5.14,11.13,0.00,-0.37,-11.33,-0.10,11.34,181.85,0.00,-17.91,-2.40,18.07,180.00
20201120_17:21:10.59,99.9,99.9,999.9,001,-0.73,11.70,2.35,11.95,356.42,3.66,-3.29,-0.05,4.92,131.99,7.31,-2.92,-0.20,7.88,111.80,2.92,-1.46,0.59,3.32,116.57,9.14,-0.37,3.23,9.70,92.29,-0.37,-17.55,-0.24,17.55,181.19,-1.10,-10.60,-0.88,10.69,185.91,0.00,9.87,5.14,11.13,0.00,-0.37,-11.33,-0.10,11.34,181.85,0.00,-17.91,-2.40,18.07,180.00
20201120_17:21:11.12,99.9,99.9,999.9,001,-0.73,11.70,2.35,11.95,356.42,4.02,-3.66,-0.15,5.44,132.27,7.68,-2.92,-0.15,8.22,110.85,2.92,-1.46,0.59,3.32,116.57,9.14,-0.37,3.23,9.70,92.29,-0.37,-18.28,-0.34,18.28,181.15,-1.10,-11.15,-0.81,11.23,185.62,0.00,9.87,5.14,11.13,0.00,-0.37,-11.33,-0.10,11.34,181.85,0.00,-17.91,-2.40,18.07,180.00
20201120_17:21:11.64,99.9,99.9,999.9,001,-1.10,11.70,2.30,11.97,354.64,4.02,-0.73,0.05,4.09,100.30,7.68,-2.92,-0.15,8.22,110.85,4.02,-1.46,0.44,4.30,109.98,9.14,-0.37,3.23,9.70,92.29,-1.83,-18.28,-0.54,18.38,185.71,-0.37,-10.60,-0.98,10.65,181.97,0.00,9.87,5.14,11.13,0.00,-0.37,-11.33,-0.10,11.34,181.85,0.00,-17.91,-2.40,18.07,180.00
20201120_17:21:12.17,99.9,99.9,999.9,001,1.46,11.70,1.96,11.95,7.13,4.02,-1.10,0.00,4.17,105.26,7.68,-2.19,-0.05,7.98,105.95,4.02,-1.46,0.44,4.30,109.98,9.14,-0.37,3.23,9.70,92.29,8.77,-18.28,0.88,20.29,154.36,-1.10,-11.15,-0.81,11.23,185.62,0.00,9.87,5.14,11.13,0.00,-0.37,-11.33,-0.10,11.34,181.85,0.00,-17.91,-2.40,18.07,180.00
20201120_17:21:12.70,99.9,99.9,999.9,001,1.46,11.70,1.96,11.95,7.13,4.02,-1.46,0.05,4.28,109.98,7.68,-1.46,-0.05,7.81,100.78,2.92,-1.46,0.59,3.32,116.57,9.14,-0.37,3.23,9.70,92.29,8.77,-18.28,0.88,20.29,154.36,-1.10,-11.15,-0.81,11.23,185.62,0.00,9.87,5.14,11.13,0.00,-0.37,-11.33,-0.10,11.34,181.85,0.00,-17.91,-2.40,18.07,180.00
20201120_17:21:13.22,99.9,99.9,999.9,001,1.46,12.43,1.86,12.65,6.71,4.02,-1.10,0.00,4.17,105.26,7.68,0.73,0.24,7.71,84.56,2.92,-1.46,0.59,3.32,116.57,9.14,-0.37,3.23,9.70,92.29,8.77,-18.28,0.88,20.29,154.36,-1.10,-11.15,-0.81,11.23,185.62,0.00,9.87,5.14,11.13,0.00,-0.37,-5.12,0.73,5.18,184.09,0.00,-17.18,-2.30,17.33,180.00
20201120_17:21:13.75,99.9,99.9,999.9,001,2.01,12.43,1.79,12.72,9.19,4.02,-2.56,-0.10,4.77,122.47,7.68,1.10,0.20,7.76,81.87,2.92,-1.46,0.59,3.32,116.57,9.14,-0.37,3.23,9.70,92.29,8.77,-18.28,0.88,20.29,154.36,-1.10,-6.03,-0.12,6.13,190.30,0.00,9.87,5.14,11.13,0.00,-0.37,-5.12,0.73,5.18,184.09,0.00,-17.18,-2.30,17.33,180.00
20201120_17:21:14.28,99.9,99.9,999.9,001,2.01,12.43,1.79,12.72,9.19,4.02,-2.92,-0.05,4.97,126.03,8.04,1.46,0.10,8.17,79.70,2.92,-1.46,0.59,3.32,116.57,9.14,-0.37,3.23,9.70,92.29,-1.83,-18.28,-0.54,18.38,185.71,-1.10,-6.58,-0.05,6.67,189.46,2.19,9.87,4.85,11.21,12.53,-0.37,-5.12,0.73,5.18,184.09,0.00,-16.45,-2.20,16.60,180.00
20201120_17:21:14.80,99.9,99.9,999.9,001,1.46,12.43,1.86,12.65,6.71,4.75,-2.19,-0.05,5.23,114.78,8.04,1.46,0.10,8.17,79.70,2.92,-1.46,0.59,3.32,116.57,9.14,-0.37,3.23,9.70,92.29,0.37,-18.28,-0.24,18.28,178.85,-0.73,-1.46,0.69,1.77,206.57,2.19,9.87,4.85,11.21,12.53,-0.37,-5.12,0.73,5.18,184.09,0.00,-16.45,-2.20,16.60,180.00
20201120_17:21:15.33,99.9,99.9,999.9,001,1.46,12.43,1.86,12.65,6.71,4.75,-2.19,-0.05,5.23,114.78,8.41,1.83,0.10,8.60,77.74,1.83,-1.46,0.44,2.38,128.66,9.14,-0.37,3.23,9.70,92.29,0.37,-19.01,-0.34,19.01,178.90,-0.73,-1.46,0.69,1.77,206.57,2.19,9.87,4.85,11.21,12.53,-0.37,-5.12,0.73,5.18,184.09,0.00,-16.45,-2.20,16.60,180.00
20201120_17:21:15.86,99.9,99.9,999.9,001,1.10,12.43,1.81,12.61,5.04,5.12,-1.83,-0.15,5.44,109.65,8.41,1.83,0.10,8.60,77.74,4.02,-1.46,0.15,4.28,109.98,9.14,-0.37,3.23,9.70,92.29,-18.64,-19.01,2.20,26.71,224.44,-0.91,-1.46,0.66,1.85,212.01,2.19,9.87,4.85,11.21,12.53,-0.37,-5.12,0.73,5.18,184.09,0.00,-16.45,-2.20,16.60,180.00
20201120_17:21:16.39,99.9,99.9,999.9,001,1.10,12.43,1.81,12.61,5.04,4.75,-2.19,-0.05,5.23,114.78,8.04,1.83,0.05,8.25,77.20,4.02,-0.37,0.00,4.04,95.19,9.14,-0.37,3.23,9.70,92.29,-18.64,-19.01,2.20,26.71,224.44,-0.91,-1.46,0.66,1.85,212.01,2.19,9.87,4.85,11.21,12.53,-0.37,-5.12,0.73,5.18,184.09,0.00,-16.45,-2.20,16.60,180.00
20201120_17:21:16.91,99.9,99.9,999.9,001,1.10,12.43,1.81,12.61,5.04,4.75,-2.19,-0.05,5.23,114.78,7.68,1.46,0.05,7.81,79.22,4.02,-0.37,0.00,4.04,95.19,9.14,-0.37,3.23,9.70,92.29,-18.64,-19.01,2.20,26.71,224.44,-0.91,-1.46,0.66,1.85,212.01,2.19,9.87,4.85,11.21,12.53,-0.37,-5.12,0.73,5.18,184.09,0.00,-16.45,-2.20,16.60,180.00
20201120_17:21:17.44,99.9,99.9,999.9,001,1.10,12.43,1.81,12.61,5.04,4.75,-2.92,-0.15,5.58,121.61,7.68,1.10,-0.00,7.75,81.87,4.02,0.37,-0.10,4.04,84.81,9.14,-0.37,3.23,9.70,92.29,-22.48,-19.01,1.69,29.49,229.78,-0.91,-1.46,0.66,1.85,212.01,2.19,9.87,4.85,11.21,12.53,-0.37,-5.12,0.73,5.18,184.09,0.00,-16.45,-2.20,16.60,180.00
20201120_17:21:17.97,99.9,99.9,999.9,001,1.10,12.43,1.81,12.61,5.04,5.12,-3.66,-0.10,6.29,125.54,7.31,0.73,-0.00,7.35,84.29,4.02,0.37,-0.10,4.04,84.81,9.14,-0.37,3.23,9.70,92.29,-22.48,0.73,-0.95,22.51,271.86,-0.91,-1.46,0.66,1.85,212.01,2.19,9.87,4.85,11.21,12.53,-0.37,-5.12,0.73,5.18,184.09,0.00,0.37,-4.46,4.47,0.00
20201120_17:21:18.49,99.9,99.9,999.9,001,1.10,12.43,1.81,12.61,5.04,4.75,-3.66,-0.05,6.00,127.57,7.31,0.73,-0.00,7.35,84.29,4.02,0.37,-0.10,4.04,84.81,9.14,-0.37,3.23,9.70,92.29,-22.48,0.73,-0.95,22.51,271.86,-0.18,-1.46,0.56,1.58,187.13,2.19,9.87,4.85,11.21,12.53,-0.37,-5.12,0.73,5.18,184.09,0.00,0.37,-4.46,4.47,0.00
20201120_17:21:19.02,99.9,99.9,999.9,001,0.73,12.43,1.86,12.59,3.37,3.29,-2.92,-0.24,4.41,131.63,7.31,0.73,-0.00,7.35,84.29,4.02,0.37,-0.10,4.04,84.81,9.14,-0.37,3.23,9.70,92.29,-22.48,1.46,-0.86,22.54,273.72,-0.18,-1.46,0.56,1.58,187.13,2.19,9.87,4.85,11.21,12.53,-0.37,-5.12,0.73,5.18,184.09,0.00,0.37,-4.46,4.47,0.00
20201120_17:21:19.55,99.9,99.9,999.9,001,0.73,12.43,1.86,12.59,3.37,2.92,-2.92,-0.20,4.14,135.00,7.68,0.37,-0.00,7.68,87.27,5.30,0.37,0.02,5.31,86.05,9.14,-0.37,3.23,9.70,92.29,-18.64,1.46,-0.34,18.70,274.48,-0.37,-1.46,0.59,1.62,194.04,2.19,9.87,4.85,11.21,12.53,-0.37,-5.12,0.73,5.18,184.09,0.00,0.37,-4.46,4.47,0.00
20201120_17:21:20.07,99.9,99.9,999.9,001,1.10,12.43,1.81,12.61,5.04,4.39,-4.02,-0.24,5.96,132.51,7.68,0.37,-0.00,7.68,87.27,5.30,0.37,0.02,5.31,86.05,9.14,-0.37,3.23,9.70,92.29,-8.04,1.46,-1.76,8.36,280.30,-0.55,-1.83,0.61,2.00,196.70,2.19,17.18,3.87,17.75,7.28,-0.37,-5.12,0.73,5.18,184.09,0.00,0.37,-4.46,4.47,0.00
20201120_17:21:20.60,99.9,99.9,999.9,001,1.10,11.70,1.91,11.90,5.36,4.39,-2.01,0.12,4.83,114.62,7.68,0.37,-0.00,7.68,87.27,4.20,0.37,-0.12,4.22,85.03,9.14,10.97,4.75,15.04,39.81,-8.04,1.46,-1.76,8.36,280.30,0.00,-1.83,0.54,1.91,180.00,2.19,17.18,3.87,17.75,7.28,-0.37,-5.12,0.73,5.18,184.09,0.00,0.37,-4.46,4.47,0.00
20201120_17:21:21.13,99.9,99.9,999.9,001,1.10,11.70,1.91,11.90,5.36,4.39,-3.66,-0.10,5.71,129.81,7.68,0.37,-0.00,7.68,87.27,4.39,-7.68,-1.22,8.93,150.26,9.14,10.97,4.75,15.04,39.81,2.56,1.46,-3.18,4.34,60.26,0.00,-1.83,0.54,1.91,180.00,2.19,17.18,3.87,17.75,7.28,-0.37,-5.12,0.73,5.18,184.09,0.00,-7.68,-3.38,8.39,180.00
20201120_17:21:21.66,99.9,99.9,999.9,001,1.10,11.70,1.91,11.90,5.36,4.39,-4.75,0.05,6.47,137.29,7.68,0.37,-0.00,7.68,87.27,4.39,-7.68,-1.22,8.93,150.26,9.14,10.97,4.75,15.04,39.81,2.38,1.46,-3.16,4.21,58.39,0.00,-1.83,0.54,1.91,180.00,2.19,17.18,3.87,17.75,7.28,-0.37,-5.12,0.73,5.18,184.09,0.00,-7.68,-3.38,8.39,180.00
20201120_17:21:22.18,99.9,99.9,999.9,001,1.10,11.70,1.91,11.90,5.36,4.39,-4.75,0.05,6.47,137.29,7.68,-0.37,-0.00,7.68,92.73,4.39,-7.68,-1.22,8.93,150.26,9.14,10.97,4.75,15.04,39.81,2.38,1.46,-3.16,4.21,58.39,-2.56,-1.83,0.88,3.27,234.46,2.19,17.18,3.87,17.75,7.28,-0.37,-5.12,0.73,5.18,184.09,0.00,-7.68,-3.38,8.39,180.00
20201120_17:21:22.71,99.9,99.9,999.9,001,1.10,11.70,1.91,11.90,5.36,4.75,-2.74,0.37,5.50,119.98,7.31,-0.37,-0.05,7.32,92.86,3.29,-7.68,-1.37,8.46,156.80,9.14,10.97,4.75,15.04,39.81,2.38,1.46,-3.16,4.21,58.39,-2.56,-1.83,0.88,3.27,234.46,2.19,17.18,3.87,17.75,7.28,-0.37,-5.12,0.73,5.18,184.09,0.00,-7.68,-3.38,8.39,180.00
20201120_17:21:23.24,99.9,99.9,999.9,001,1.10,11.70,1.91,11.90,5.36,4.39,-4.75,0.15,6.47,137.29,7.68,-0.37,-0.10,7.69,92.73,1.83,-7.68,-1.57,8.04,166.61,9.14,10.97,4.75,15.04,39.81,2.38,1.46,-3.16,4.21,58.39,-5.12,-1.83,1.22,5.57,250.35,4.02,14.62,3.77,15.63,15.38,-0.37,-5.12,0.73,5.18,184.09,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:23.76,99.9,99.9,999.9,001,1.10,11.70,1.91,11.90,5.36,4.02,-4.93,0.17,6.37,140.83,8.04,-0.37,-0.05,8.05,92.60,2.56,-7.68,-1.47,8.22,161.57,9.14,10.97,4.75,15.04,39.81,2.38,1.46,-3.16,4.21,58.39,-5.12,-1.10,1.13,5.35,257.91,4.02,14.62,3.77,15.63,15.38,-0.37,-5.12,0.73,5.18,184.09,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:24.29,99.9,99.9,999.9,001,1.10,12.06,1.86,12.25,5.19,4.02,-3.84,0.02,5.56,133.67,8.04,-0.37,-0.05,8.05,92.60,2.56,-7.68,-1.47,8.22,161.57,9.14,10.97,4.75,15.04,39.81,2.38,1.46,-3.16,4.21,58.39,-5.12,-1.10,1.13,5.35,257.91,1.83,14.62,3.48,15.14,7.13,-0.37,-5.12,0.73,5.18,184.09,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:24.82,99.9,99.9,999.9,001,1.10,11.70,1.91,11.90,5.36,4.02,-3.84,0.02,5.56,133.67,8.04,-0.37,-0.05,8.05,92.60,1.83,-7.68,-1.57,8.04,166.61,9.14,5.30,3.99,11.29,59.89,2.38,1.46,-3.16,4.21,58.39,-5.12,-0.73,1.08,5.28,261.87,1.83,10.60,4.02,11.48,9.78,-0.37,-5.12,0.73,5.18,184.09,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:25.34,99.9,99.9,999.9,001,1.10,11.70,1.91,11.90,5.36,4.20,-4.57,0.15,6.21,137.39,7.68,0.00,-0.15,7.68,90.00,2.56,-8.41,-1.37,8.89,163.07,9.14,5.30,3.99,11.29,59.89,2.19,1.46,-3.13,4.10,56.31,-5.48,-0.73,1.03,5.63,262.41,1.83,6.58,4.55,8.21,15.52,-0.37,-5.12,0.73,5.18,184.09,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:25.87,99.9,99.9,999.9,001,1.10,11.33,1.96,11.55,5.53,4.02,-3.84,0.02,5.56,133.67,7.31,0.00,-0.20,7.31,90.00,2.56,-8.41,-1.37,8.89,163.07,9.14,-0.37,3.23,9.70,92.29,2.19,1.46,-3.13,4.10,56.31,-5.30,-0.73,1.05,5.45,262.15,1.83,6.58,4.55,8.21,15.52,-0.37,0.00,1.42,1.47,270.00,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:26.40,99.9,99.9,999.9,001,1.10,11.33,1.96,11.55,5.53,4.02,-3.11,0.12,5.08,127.69,6.94,0.00,-0.15,6.95,90.00,-3.29,-8.41,-0.59,9.05,201.37,9.14,-0.37,3.23,9.70,92.29,2.19,1.46,-3.13,4.10,56.31,-5.30,-0.73,1.05,5.45,262.15,1.83,6.58,4.55,8.21,15.52,-0.37,0.00,1.42,1.47,270.00,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:26.93,99.9,99.9,999.9,001,1.10,11.33,1.96,11.55,5.53,4.02,-2.74,0.07,4.87,124.29,6.58,0.00,-0.10,6.58,90.00,-3.29,-8.77,-0.54,9.38,200.56,9.14,-0.37,3.23,9.70,92.29,2.19,1.46,-3.13,4.10,56.31,-4.02,-0.37,0.83,4.12,264.81,1.83,6.58,4.55,8.21,15.52,-0.37,-0.37,1.47,1.56,225.00,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:27.45,99.9,99.9,999.9,001,1.10,11.33,1.96,11.55,5.53,3.66,-1.83,0.15,4.09,116.57,6.58,0.37,-0.15,6.59,86.82,-3.29,-9.14,-0.49,9.72,199.80,9.14,-0.37,3.23,9.70,92.29,2.19,1.46,-3.13,4.10,56.31,-2.56,-0.37,0.69,2.67,261.87,1.83,6.58,4.55,8.21,15.52,-0.37,-0.37,1.47,1.56,225.00,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:27.98,99.9,99.9,999.9,001,1.10,11.33,1.96,11.55,5.53,4.02,-1.83,0.10,4.42,114.44,6.21,0.73,-0.15,6.26,83.29,-4.02,-9.14,-0.59,10.00,203.75,9.14,-0.37,3.23,9.70,92.29,2.19,-0.37,-3.38,4.04,99.46,-2.56,-0.37,0.69,2.67,261.87,1.83,6.58,4.55,8.21,15.52,10.60,-0.37,0.00,10.61,91.97,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:28.51,99.9,99.9,999.9,001,1.10,11.33,1.96,11.55,5.53,4.02,-1.10,0.00,4.17,105.26,5.48,0.73,-0.05,5.53,82.41,-3.29,-9.14,-0.49,9.72,199.80,9.14,-0.37,3.23,9.70,92.29,2.19,-0.37,-3.38,4.04,99.46,-2.56,-0.37,0.69,2.67,261.87,-0.37,6.58,4.26,7.85,356.82,10.60,-0.37,0.00,10.61,91.97,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:29.03,99.9,99.9,999.9,001,1.10,11.33,1.96,11.55,5.53,4.02,-1.10,0.00,4.17,105.26,2.92,0.73,0.29,3.03,75.96,-3.29,-9.14,-0.49,9.72,199.80,9.14,-0.37,3.23,9.70,92.29,2.19,-0.37,-3.38,4.04,99.46,-2.56,-0.37,0.69,2.67,261.87,-0.37,6.58,4.26,7.85,356.82,10.60,-0.37,0.00,10.61,91.97,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:29.56,99.9,99.9,999.9,001,1.10,-5.48,0.00,5.59,168.69,3.66,-1.10,0.05,3.82,106.70,2.56,0.73,0.34,2.68,74.05,-3.29,-9.14,-0.49,9.72,199.80,9.14,-0.37,3.23,9.70,92.29,2.19,-0.37,-3.38,4.04,99.46,-1.46,-9.87,-0.73,10.00,188.43,-0.37,6.58,4.26,7.85,356.82,10.60,-0.37,0.00,10.61,91.97,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:30.09,99.9,99.9,999.9,001,1.10,-5.48,0.00,5.59,168.69,3.66,-1.10,0.05,3.82,106.70,2.56,0.73,0.34,2.68,74.05,-3.29,-9.50,-0.44,10.07,199.09,9.14,-0.37,3.23,9.70,92.29,2.19,-0.37,-3.38,4.04,99.46,-1.46,-9.87,-0.73,10.00,188.43,-0.37,6.58,4.26,7.85,356.82,10.60,2.92,0.44,11.00,74.58,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:30.61,99.9,99.9,999.9,001,1.10,-5.48,0.00,5.59,168.69,3.29,-1.10,0.10,3.47,108.43,2.92,0.73,0.39,3.04,75.96,-3.29,-9.50,-0.44,10.07,199.09,9.14,-0.37,3.23,9.70,92.29,2.19,0.55,-3.26,3.96,75.96,-1.46,-9.87,-0.73,10.00,188.43,-0.37,6.58,4.26,7.85,356.82,10.60,2.92,0.44,11.00,74.58,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:31.14,99.9,99.9,999.9,001,1.10,-5.48,0.00,5.59,168.69,3.66,-1.10,0.05,3.82,106.70,2.92,0.37,0.34,2.97,82.87,-3.29,-9.50,-0.44,10.07,199.09,9.14,-0.37,3.23,9.70,92.29,2.19,0.55,-3.26,3.96,75.96,-1.10,-9.87,-0.69,9.95,186.34,-0.37,6.58,4.26,7.85,356.82,10.60,6.21,0.88,12.32,59.62,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:31.67,99.9,99.9,999.9,001,1.10,-5.48,0.00,5.59,168.69,3.66,-1.83,-0.05,4.09,116.57,2.92,0.73,0.39,3.04,75.96,-3.29,-9.50,-0.44,10.07,199.09,9.14,-0.37,3.23,9.70,92.29,2.19,0.55,-3.26,3.96,75.96,-1.10,-9.87,-0.69,9.95,186.34,-0.37,6.58,4.26,7.85,356.82,10.60,6.21,0.88,12.32,59.62,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:32.20,99.9,99.9,999.9,001,1.10,-5.48,0.00,5.59,168.69,3.29,-3.29,0.20,4.66,135.00,2.92,0.73,0.39,3.04,75.96,3.29,-10.23,-1.22,10.82,162.18,9.14,-0.37,3.23,9.70,92.29,2.19,0.55,-3.26,3.96,75.96,0.00,-9.87,-0.83,9.90,180.00,-0.37,6.58,4.26,7.85,356.82,10.60,6.21,0.88,12.32,59.62,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:32.72,99.9,99.9,999.9,001,1.10,-5.48,0.00,5.59,168.69,2.92,-5.12,-0.00,5.89,150.26,3.29,0.73,0.34,3.39,77.47,3.11,-11.33,-1.05,11.80,164.67,9.14,-0.37,3.23,9.70,92.29,2.19,0.55,-3.26,3.96,75.96,-0.37,-9.14,-0.98,9.20,182.29,-0.37,6.58,4.26,7.85,356.82,10.60,6.21,0.88,12.32,59.62,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:33.25,99.9,99.9,999.9,001,1.10,-5.48,0.00,5.59,168.69,2.92,-5.67,0.02,6.38,152.70,3.29,0.73,0.34,3.39,77.47,2.92,-11.33,-1.03,11.75,165.53,9.14,-0.37,3.23,9.70,92.29,2.19,1.46,-3.13,4.10,56.31,0.73,-0.37,-2.01,2.17,116.57,-0.37,6.58,4.26,7.85,356.82,10.60,6.21,0.88,12.32,59.62,0.00,-15.72,-2.30,15.89,180.00
20201120_17:21:33.78,99.9,99.9,999.9,001,1.10,-5.48,0.00,5.59,168.69,3.29,-5.67,0.07,6.55,149.86,3.66,0.73,0.29,3.74,78.69,2.92,-11.33,-1.03,11.75,165.53,9.14,-0.37,3.23,9.70,92.29,2.19,1.46,-3.13,4.10,56.31,0.73,-0.37,-2.01,2.17,116.57,-0.37,6.58,4.26,7.85,356.82,10.60,6.21,0.88,12.32,59.62,0.00,-15.72,-2.30,15.89,180.00
