100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_14:24:04.17,99.9,99.9,999.9,001,2.56,-1.83,-0.29,3.16,125.54,5.48,-1.10,-0.00,5.59,101.31,5.12,-2.56,0.34,5.73,116.57,4.75,-2.56,-0.20,5.40,118.30,7.31,-3.66,-0.39,8.18,116.57,4.02,-2.19,-1.13,4.72,118.61,-0.37,0.00,0.44,0.57,270.00,-8.04,-1.10,1.81,8.32,262.23,-0.91,0.37,0.81,1.27,291.80,-3.29,0.73,0.73,3.45,282.53
20201120_14:24:04.70,99.9,99.9,999.9,001,2.56,-1.83,-0.29,3.16,125.54,5.85,0.00,0.20,5.85,90.00,5.12,-2.56,0.34,5.73,116.57,5.12,-2.56,-0.15,5.72,116.57,7.31,-3.66,-0.39,8.18,116.57,4.02,-4.02,-1.37,5.85,135.00,-0.37,0.00,0.64,0.73,270.00,-8.04,-1.10,1.81,8.32,262.23,-0.91,0.37,0.81,1.27,291.80,-3.29,0.73,0.73,3.45,282.53
20201120_14:24:05.22,99.9,99.9,999.9,001,1.10,-1.83,-0.10,2.13,149.04,5.85,0.37,0.24,5.86,86.42,5.12,-2.19,0.29,5.58,113.20,4.75,-2.56,-0.10,5.40,118.30,7.31,-3.29,-0.34,8.02,114.23,1.64,-4.02,-1.74,4.68,157.75,-1.10,0.00,0.54,1.22,270.00,-8.04,-0.73,1.86,8.29,264.81,-1.46,0.37,0.73,1.68,284.04,-3.29,0.73,0.73,3.45,282.53
20201120_14:24:05.75,99.9,99.9,999.9,001,1.46,-1.10,-0.05,1.83,126.87,5.85,0.37,0.24,5.86,86.42,5.12,-1.46,0.20,5.33,105.95,5.12,-2.56,-0.15,5.72,116.57,7.31,-3.29,-0.34,8.02,114.23,1.64,-2.74,-1.62,3.58,149.04,0.00,0.00,0.69,0.69,0.00,-8.04,0.73,1.76,8.26,275.19,0.73,0.37,0.44,0.93,63.43,-3.66,-0.37,0.44,3.70,264.29
20201120_14:24:06.28,99.9,99.9,999.9,001,0.73,-1.10,-0.15,1.33,146.31,5.48,0.37,0.29,5.50,86.19,4.75,-1.46,0.24,4.98,107.10,5.12,-2.19,-0.10,5.57,113.20,7.31,-3.29,-0.34,8.02,114.23,1.10,-2.56,-1.57,3.19,156.80,0.00,0.18,0.71,0.73,0.00,-8.04,1.10,1.71,8.29,277.77,0.73,0.37,0.44,0.93,63.43,-3.66,0.00,0.49,3.69,270.00
20201120_14:24:06.81,99.9,99.9,999.9,001,-0.37,-1.10,-0.20,1.17,198.43,5.48,1.10,0.39,5.61,78.69,4.39,-1.10,0.34,4.53,104.04,4.75,-2.19,-0.05,5.23,114.78,7.31,-3.29,-0.34,8.02,114.23,1.10,-2.56,-1.57,3.19,156.80,-1.10,0.37,0.59,1.30,288.43,-8.04,1.10,1.71,8.29,277.77,0.73,0.37,0.44,0.93,63.43,-3.66,0.37,0.54,3.71,275.71
20201120_14:24:07.33,99.9,99.9,999.9,001,-0.37,-1.10,-0.20,1.17,198.43,5.85,1.10,0.34,5.96,79.38,4.39,-1.10,0.24,4.53,104.04,5.12,-2.19,-0.10,5.57,113.20,7.31,-3.29,-0.34,8.02,114.23,0.00,-2.92,-1.37,3.23,180.00,-0.18,0.73,0.76,1.07,345.96,-8.04,1.10,1.71,8.29,277.77,0.73,0.37,0.44,0.93,63.43,-3.66,0.37,0.54,3.71,275.71
20201120_14:24:07.86,99.9,99.9,999.9,001,0.00,-1.10,-0.15,1.11,180.00,5.85,1.10,0.34,5.96,79.38,3.66,-0.73,0.10,3.73,101.31,5.12,-2.19,-0.10,5.57,113.20,7.31,-3.29,-0.34,8.02,114.23,0.00,-2.92,-1.37,3.23,180.00,-0.18,0.37,0.71,0.82,333.43,-8.04,1.10,1.71,8.29,277.77,0.73,0.00,0.49,0.88,90.00,-3.66,0.37,0.54,3.71,275.71
20201120_14:24:08.39,99.9,99.9,999.9,001,0.00,-0.55,-0.07,0.55,180.00,6.58,0.73,0.29,6.63,83.66,3.29,-0.73,0.05,3.37,102.53,5.12,-2.19,-0.10,5.57,113.20,7.31,-3.29,-0.34,8.02,114.23,0.00,-2.92,-1.37,3.23,180.00,-0.18,0.00,0.76,0.78,270.00,-8.04,1.10,1.71,8.29,277.77,0.73,0.37,0.44,0.93,63.43,-3.66,0.37,0.54,3.71,275.71
20201120_14:24:08.91,99.9,99.9,999.9,001,0.00,-0.73,-0.10,0.74,180.00,6.58,0.00,0.20,6.58,90.00,3.29,-0.73,0.05,3.37,102.53,5.12,-2.19,-0.10,5.57,113.20,6.94,-3.29,-0.39,7.69,115.35,0.00,-2.56,-1.32,2.88,180.00,-0.37,0.00,0.73,0.82,270.00,-8.04,1.10,1.71,8.29,277.77,-1.10,0.00,0.73,1.32,270.00,-3.66,-0.37,0.44,3.70,264.29
20201120_14:24:09.44,99.9,99.9,999.9,001,-0.37,0.00,0.05,0.37,270.00,6.58,0.00,0.20,6.58,90.00,3.66,-0.37,-0.05,3.67,95.71,4.75,-2.19,-0.15,5.24,114.78,6.94,-3.29,-0.39,7.69,115.35,0.00,-1.83,-1.32,2.26,180.00,-0.73,0.00,0.69,1.00,270.00,-8.04,1.10,1.71,8.29,277.77,-1.10,0.37,0.78,1.40,288.43,-3.66,-0.37,0.44,3.70,264.29
20201120_14:24:09.97,99.9,99.9,999.9,001,-0.37,0.00,0.05,0.37,270.00,7.31,-0.37,0.05,7.32,92.86,3.66,-0.73,0.00,3.73,101.31,4.75,-2.19,-0.15,5.24,114.78,6.94,-2.92,-0.34,7.54,112.83,0.00,-1.83,-1.32,2.26,180.00,-0.73,0.00,0.69,1.00,270.00,-8.04,1.10,1.71,8.29,277.77,0.91,0.73,0.56,1.30,51.34,8.04,-0.37,-1.13,8.13,92.60
20201120_14:24:10.50,99.9,99.9,999.9,001,-0.37,-0.37,0.10,0.53,225.00,8.41,-0.73,0.05,8.44,94.97,4.02,-0.73,-0.05,4.09,100.30,4.75,-2.56,-0.20,5.40,118.30,6.94,-2.92,-0.34,7.54,112.83,0.37,-1.46,-1.32,2.00,165.96,-0.73,0.00,0.69,1.00,270.00,-8.04,1.10,1.71,8.29,277.77,0.91,0.73,0.56,1.30,51.34,8.41,-0.37,-1.08,8.48,92.49
20201120_14:24:11.02,99.9,99.9,999.9,001,0.00,0.00,0.10,0.10,0.00,8.77,-0.73,0.10,8.80,94.76,4.02,-0.37,-0.10,4.04,95.19,4.75,-2.56,-0.20,5.40,118.30,6.94,-2.92,-0.34,7.54,112.83,0.00,-1.28,-1.20,1.75,180.00,-0.73,0.00,0.69,1.00,270.00,-8.04,0.37,1.52,8.19,272.60,-1.10,0.37,0.78,1.40,288.43,8.41,-0.37,-1.08,8.48,92.49
20201120_14:24:11.55,99.9,99.9,999.9,001,0.91,0.00,0.22,0.94,90.00,8.77,-1.10,0.15,8.84,97.13,4.75,-0.73,-0.05,4.81,98.75,5.12,-2.56,-0.15,5.72,116.57,6.94,-2.92,-0.34,7.54,112.83,0.37,-1.46,-1.22,1.94,165.96,-0.73,0.00,0.69,1.00,270.00,-8.04,0.37,1.52,8.19,272.60,-1.10,0.00,0.83,1.38,270.00,8.41,-0.37,-1.08,8.48,92.49
20201120_14:24:12.08,99.9,99.9,999.9,001,0.91,-0.37,0.17,1.00,111.80,8.77,-1.46,0.20,8.90,99.46,4.75,-0.73,-0.05,4.81,98.75,5.12,-2.56,-0.15,5.72,116.57,7.31,-2.92,-0.29,7.88,111.80,0.00,-1.46,-1.18,1.88,180.00,-0.37,0.00,0.73,0.82,270.00,-8.04,0.37,1.52,8.19,272.60,-1.10,-0.37,0.78,1.40,251.57,8.41,-0.37,-1.08,8.48,92.49
20201120_14:24:12.60,99.9,99.9,999.9,001,2.01,-0.37,0.02,2.04,100.30,9.14,-1.46,0.24,9.26,99.09,4.75,-0.73,-0.05,4.81,98.75,5.12,-2.19,-0.20,5.57,113.20,7.31,-2.56,-0.34,7.75,109.29,0.37,-1.10,-1.18,1.65,161.57,-0.55,0.00,0.71,0.90,270.00,-8.04,0.37,1.52,8.19,272.60,-0.73,-0.37,0.83,1.17,243.43,8.77,-0.73,-0.98,8.86,94.76
20201120_14:24:13.13,99.9,99.9,999.9,001,2.92,-0.37,0.15,2.95,97.13,9.14,-1.46,0.24,9.26,99.09,4.75,-1.10,-0.10,4.88,102.99,5.12,-2.19,-0.20,5.57,113.20,7.31,-2.56,-0.34,7.75,109.29,0.37,-1.10,-1.18,1.65,161.57,-0.55,-0.37,0.66,0.93,236.31,-8.04,0.37,1.52,8.19,272.60,0.18,-0.37,0.95,1.04,153.43,8.77,-0.37,-1.03,8.84,92.39
20201120_14:24:13.66,99.9,99.9,999.9,001,5.30,0.73,-0.32,5.36,82.15,9.14,-1.83,0.20,9.32,101.31,4.39,-1.10,-0.05,4.52,104.04,4.75,-2.19,-0.15,5.24,114.78,6.94,-2.56,-0.29,7.41,110.22,-0.55,-1.10,-1.05,1.62,206.57,-0.55,0.00,0.61,0.82,270.00,-8.04,0.37,1.52,8.19,272.60,0.18,-0.37,0.95,1.04,153.43,8.77,-0.37,-1.03,8.84,92.39
20201120_14:24:14.18,99.9,99.9,999.9,001,5.30,1.46,-0.32,5.51,74.58,8.77,-1.83,0.24,8.96,101.77,4.02,-1.46,-0.05,4.28,109.98,4.75,-2.19,-0.15,5.24,114.78,6.58,-2.56,-0.24,7.06,111.25,-0.55,-2.01,-0.93,2.28,195.26,-0.55,-0.37,0.66,0.93,236.31,-9.50,0.37,1.32,9.60,272.20,0.73,-0.91,1.10,1.61,141.34,3.66,-0.37,-0.34,3.69,95.71
20201120_14:24:14.71,99.9,99.9,999.9,001,5.30,1.10,-0.27,5.42,78.31,8.77,-2.92,0.39,9.26,108.43,3.66,-1.83,-0.05,4.09,116.57,4.75,-2.19,-0.15,5.24,114.78,6.58,-2.56,-0.24,7.06,111.25,-0.55,-2.01,-0.93,2.28,195.26,-0.73,-0.37,0.64,1.04,243.43,-9.50,0.37,1.32,9.60,272.20,0.73,-0.37,1.03,1.31,116.57,-1.10,-0.37,0.29,1.19,251.57
20201120_14:24:15.24,99.9,99.9,999.9,001,5.30,-0.37,-0.47,5.33,93.95,8.04,-2.56,0.44,8.45,107.65,3.66,-1.83,0.05,4.09,116.57,4.75,-1.83,-0.20,5.09,111.04,6.58,-2.92,-0.20,7.20,113.96,-0.55,-2.01,-0.93,2.28,195.26,-0.73,0.00,0.59,0.94,270.00,-9.50,0.37,1.32,9.60,272.20,0.73,-0.73,0.98,1.42,135.00,-1.10,-0.37,0.29,1.19,251.57
20201120_14:24:15.77,99.9,99.9,999.9,001,6.58,-0.37,-0.64,6.62,93.18,7.31,-2.56,0.44,7.76,109.29,3.66,-1.46,0.10,3.94,111.80,4.75,-1.46,-0.15,4.97,107.10,6.58,-3.29,-0.24,7.36,116.57,-1.46,-2.01,-0.81,2.61,216.03,-0.73,0.37,0.54,0.98,296.57,-9.50,0.37,1.32,9.60,272.20,0.73,-0.73,0.98,1.42,135.00,-1.10,-0.37,0.29,1.19,251.57
20201120_14:24:16.29,99.9,99.9,999.9,001,4.02,-0.37,-0.29,4.05,95.19,7.31,-2.19,0.49,7.65,106.70,3.29,-1.83,0.10,3.76,119.05,4.75,-1.10,-0.20,4.88,102.99,5.85,-3.29,-0.34,6.72,119.36,-1.10,-2.01,0.61,2.37,208.61,-0.73,0.37,0.54,0.98,296.57,-9.50,0.37,1.32,9.60,272.20,0.73,-0.73,0.98,1.42,135.00,-0.73,-0.37,0.24,0.85,243.43
20201120_14:24:16.82,99.9,99.9,999.9,001,6.58,-0.37,-0.64,6.62,93.18,5.85,-2.19,0.49,6.27,110.56,2.92,-1.83,-0.05,3.45,122.01,4.75,-1.10,-0.20,4.88,102.99,5.85,-3.29,-0.34,6.72,119.36,-1.10,-2.92,0.73,3.21,200.56,-0.73,0.00,0.59,0.94,270.00,-9.50,-1.46,1.57,9.74,261.25,-0.37,0.18,0.76,0.86,296.57,-0.73,-0.37,0.24,0.85,243.43
20201120_14:24:17.35,99.9,99.9,999.9,001,6.58,-0.37,-0.64,6.62,93.18,5.85,-2.19,0.39,6.26,110.56,2.92,-1.10,-0.05,3.12,110.56,4.75,-1.10,-0.20,4.88,102.99,5.85,-2.92,-0.29,6.55,116.57,-1.10,-2.92,0.73,3.21,200.56,-0.73,0.00,0.59,0.94,270.00,-9.50,-0.37,1.42,9.62,267.80,-0.37,0.00,0.73,0.82,270.00,0.00,-0.37,0.15,0.39,180.00
20201120_14:24:17.87,99.9,99.9,999.9,001,6.58,-0.37,-0.64,6.62,93.18,5.48,-1.83,0.29,5.79,108.43,3.29,-1.10,0.00,3.47,108.43,4.75,-1.46,-0.15,4.97,107.10,6.21,-2.92,-0.34,6.88,115.20,-0.91,1.46,0.17,1.73,327.99,-1.10,0.00,0.54,1.22,270.00,-8.96,-0.37,1.49,9.09,267.66,1.10,0.73,0.93,1.61,56.31,0.00,0.00,0.20,0.20,0.00
20201120_14:24:18.40,99.9,99.9,999.9,001,6.58,-0.37,-0.64,6.62,93.18,5.12,-1.83,0.34,5.44,109.65,4.02,-0.73,0.15,4.09,100.30,4.75,-1.46,-0.15,4.97,107.10,6.21,-2.92,-0.34,6.88,115.20,-1.10,1.46,0.15,1.83,323.13,-1.10,0.00,0.54,1.22,270.00,-8.96,-0.37,1.49,9.09,267.66,0.00,0.73,0.78,1.07,0.00,0.00,0.00,0.20,0.20,0.00
20201120_14:24:18.93,99.9,99.9,999.9,001,6.21,-1.46,-0.44,6.40,103.24,4.02,-1.83,0.20,4.42,114.44,4.02,0.00,0.15,4.02,90.00,4.75,-1.46,-0.15,4.97,107.10,6.21,-2.92,-0.34,6.88,115.20,-0.73,1.10,0.15,1.33,326.31,-1.10,0.00,0.54,1.22,270.00,-8.41,-0.37,1.57,8.56,267.51,-0.37,0.73,0.83,1.17,333.43,0.00,-0.73,0.20,0.76,180.00
20201120_14:24:19.45,99.9,99.9,999.9,001,6.21,-1.46,-0.44,6.40,103.24,4.02,-2.19,0.24,4.59,118.61,4.02,0.00,0.15,4.02,90.00,4.75,-1.46,-0.15,4.97,107.10,6.21,-2.56,-0.29,6.73,112.38,-0.37,4.93,-0.32,4.96,355.76,-1.10,0.00,0.54,1.22,270.00,-8.04,-0.37,1.62,8.21,267.40,-0.73,0.73,0.78,1.30,315.00,-0.37,-0.73,0.15,0.83,206.57
20201120_14:24:19.98,99.9,99.9,999.9,001,6.21,-1.83,-0.39,6.49,106.39,3.66,-2.19,0.29,4.27,120.96,4.02,0.00,0.15,4.02,90.00,4.75,-1.46,-0.15,4.97,107.10,6.21,-2.56,-0.29,6.73,112.38,-0.37,4.20,-0.42,4.24,355.03,-1.10,0.00,0.54,1.22,270.00,-8.04,-0.37,1.62,8.21,267.40,-0.73,0.73,0.78,1.30,315.00,0.00,0.00,0.20,0.20,0.00
20201120_14:24:20.51,99.9,99.9,999.9,001,6.21,-1.46,-0.34,6.39,103.24,3.66,-2.56,0.24,4.47,124.99,4.02,-0.37,0.10,4.04,95.19,4.75,-1.46,-0.15,4.97,107.10,6.21,-2.56,-0.29,6.73,112.38,0.00,4.20,-0.47,4.23,0.00,-0.73,0.00,0.49,0.88,270.00,-7.68,-0.37,1.67,7.86,267.27,-0.37,1.46,0.83,1.72,345.96,0.00,-0.37,0.24,0.44,180.00
20201120_14:24:21.03,99.9,99.9,999.9,001,6.21,-1.46,-0.34,6.39,103.24,3.66,-2.56,0.24,4.47,124.99,4.02,-0.73,0.05,4.09,100.30,4.75,-1.46,-0.15,4.97,107.10,6.21,-2.56,-0.29,6.73,112.38,0.00,4.20,-0.47,4.23,0.00,-0.73,1.10,0.64,1.46,326.31,-7.68,-0.37,1.67,7.86,267.27,-0.37,1.46,0.83,1.72,345.96,0.00,0.00,0.20,0.20,0.00
20201120_14:24:21.56,99.9,99.9,999.9,001,6.21,-1.46,-0.34,6.39,103.24,3.66,-2.56,0.24,4.47,124.99,3.66,-0.73,0.10,3.73,101.31,4.39,-1.46,-0.20,4.63,108.43,6.58,-2.19,-0.20,6.94,108.43,0.18,0.55,-0.98,1.14,18.43,-1.10,1.10,0.69,1.70,315.00,-7.68,-0.37,1.67,7.86,267.27,-0.37,1.46,0.83,1.72,345.96,-0.73,-0.37,0.34,0.89,243.43
20201120_14:24:22.09,99.9,99.9,999.9,001,6.21,-1.10,-0.29,6.32,100.01,3.66,-2.92,0.20,4.69,128.66,3.66,-0.73,0.10,3.73,101.31,4.39,-1.10,-0.15,4.52,104.04,6.58,-2.19,-0.20,6.94,108.43,0.18,-1.46,-1.25,1.93,172.87,-1.10,1.28,0.71,1.83,319.40,-7.68,0.73,1.52,7.86,275.44,-0.55,1.46,0.81,1.76,339.44,-0.73,-0.37,0.34,0.89,243.43
20201120_14:24:22.62,99.9,99.9,999.9,001,3.66,-1.10,0.05,3.82,106.70,4.02,-2.92,0.24,4.98,126.03,3.66,-0.73,0.10,3.73,101.31,4.39,-1.46,-0.10,4.62,108.43,6.58,-1.83,-0.15,6.83,105.52,0.18,-0.91,-1.32,1.62,168.69,-0.37,0.37,0.88,1.02,315.00,-7.68,0.73,1.52,7.86,275.44,-0.37,1.46,0.83,1.72,345.96,-0.73,-0.37,0.34,0.89,243.43
20201120_14:24:23.14,99.9,99.9,999.9,001,3.66,-1.10,0.05,3.82,106.70,4.02,-2.92,0.24,4.98,126.03,3.66,-0.73,0.10,3.73,101.31,4.39,-1.46,-0.10,4.62,108.43,6.58,-1.83,-0.15,6.83,105.52,0.18,0.37,-0.95,1.04,26.57,-0.37,-0.37,0.49,0.71,225.00,-7.68,0.73,1.52,7.86,275.44,0.37,1.46,0.83,1.72,14.04,-0.73,0.00,0.39,0.83,270.00
20201120_14:24:23.67,99.9,99.9,999.9,001,2.92,-1.10,0.15,3.13,110.56,4.02,-2.56,0.20,4.77,122.47,4.02,-1.46,-0.05,4.28,109.98,4.39,-1.46,-0.10,4.62,108.43,6.94,-1.83,-0.20,7.18,104.74,0.18,0.37,-0.95,1.04,26.57,0.00,-1.10,0.54,1.22,180.00,-7.68,0.73,1.52,7.86,275.44,0.37,1.46,0.83,1.72,14.04,-0.73,0.00,0.39,0.83,270.00
20201120_14:24:24.20,99.9,99.9,999.9,001,3.66,-0.37,-0.05,3.67,95.71,4.02,-2.19,0.15,4.58,118.61,4.39,-1.46,-0.10,4.62,108.43,4.75,-1.46,-0.15,4.97,107.10,6.94,-1.83,-0.20,7.18,104.74,0.00,0.37,-0.98,1.05,0.00,0.00,-1.10,0.54,1.22,180.00,-0.37,0.73,0.44,0.93,333.43,0.73,1.46,0.78,1.81,26.57,-0.73,0.00,0.39,0.83,270.00
20201120_14:24:24.72,99.9,99.9,999.9,001,3.29,-1.10,0.10,3.47,108.43,4.02,-2.19,0.15,4.58,118.61,4.39,-1.46,-0.10,4.62,108.43,4.75,-1.46,-0.15,4.97,107.10,6.58,-1.83,-0.24,6.83,105.52,0.18,1.10,-1.10,1.57,9.46,0.00,-0.37,0.64,0.73,180.00,-0.37,0.73,0.44,0.93,333.43,0.37,2.19,0.93,2.41,9.46,-0.73,0.00,0.39,0.83,270.00
20201120_14:24:25.25,99.9,99.9,999.9,001,3.29,-0.37,0.00,3.31,96.34,4.39,-2.56,0.05,5.08,120.26,5.12,-1.46,-0.20,5.33,105.95,5.12,-1.46,-0.20,5.33,105.95,6.58,-1.83,-0.24,6.83,105.52,0.00,2.19,-0.98,2.40,0.00,0.00,-0.37,0.64,0.73,180.00,-0.73,0.73,0.39,1.11,315.00,0.37,1.83,0.88,2.06,11.31,-0.73,-0.37,0.44,0.93,243.43
20201120_14:24:25.78,99.9,99.9,999.9,001,3.29,-0.37,0.00,3.31,96.34,4.39,-2.56,0.05,5.08,120.26,5.12,-1.46,-0.20,5.33,105.95,5.12,-1.46,-0.20,5.33,105.95,6.21,-1.83,-0.20,6.48,106.39,0.00,2.19,-0.98,2.40,0.00,0.00,-0.73,0.59,0.94,180.00,-0.73,0.73,0.39,1.11,315.00,0.37,1.83,0.88,2.06,11.31,-0.73,-0.73,0.39,1.11,225.00
20201120_14:24:26.30,99.9,99.9,999.9,001,3.29,0.00,0.05,3.29,90.00,4.39,-2.56,0.05,5.08,120.26,5.12,-1.46,-0.20,5.33,105.95,5.12,-1.83,-0.05,5.43,109.65,6.21,-1.83,-0.20,6.48,106.39,0.00,6.40,-0.51,6.42,0.00,0.00,-0.73,0.59,0.94,180.00,-0.55,0.73,0.37,0.98,323.13,0.37,1.46,0.83,1.72,14.04,-0.73,-0.73,0.39,1.11,225.00
20201120_14:24:26.83,99.9,99.9,999.9,001,3.29,-0.37,0.00,3.31,96.34,4.02,-2.56,0.10,4.77,122.47,5.48,-1.46,-0.24,5.68,104.93,5.48,-1.83,-0.10,5.78,108.43,6.21,-1.83,-0.20,6.48,106.39,0.00,6.21,-0.54,6.24,0.00,0.00,-0.73,0.59,0.94,180.00,-0.91,1.10,0.37,1.47,320.19,0.73,1.46,0.88,1.86,26.57,-0.37,-0.73,0.34,0.89,206.57
20201120_14:24:27.36,99.9,99.9,999.9,001,3.29,-0.73,0.05,3.37,102.53,4.39,-2.92,0.00,5.27,123.69,5.85,-1.83,-0.24,6.13,107.35,5.48,-1.83,-0.10,5.78,108.43,6.58,-1.83,-0.24,6.83,105.52,6.94,6.21,-1.47,9.43,48.18,0.00,-0.73,0.59,0.94,180.00,-0.91,1.46,0.42,1.77,327.99,0.73,1.46,0.88,1.86,26.57,0.00,-0.73,0.29,0.79,180.00
20201120_14:24:27.89,99.9,99.9,999.9,001,3.29,-1.46,-0.05,3.60,113.96,4.39,-2.92,0.00,5.27,123.69,5.48,-1.83,-0.29,5.79,108.43,5.48,-1.83,-0.10,5.78,108.43,6.58,-1.83,-0.24,6.83,105.52,6.94,6.58,-1.52,9.69,46.55,0.00,-0.37,0.44,0.57,180.00,-0.91,-0.73,0.71,1.37,231.34,0.73,1.46,0.88,1.86,26.57,0.37,-0.73,0.24,0.85,153.43
20201120_14:24:28.41,99.9,99.9,999.9,001,4.75,-1.83,0.20,5.09,111.04,4.75,-2.92,-0.05,5.58,121.61,5.48,-1.83,-0.29,5.79,108.43,5.12,-1.46,-0.20,5.33,105.95,6.58,-1.83,-0.24,6.83,105.52,6.94,6.58,-1.52,9.69,46.55,0.00,-0.73,0.59,0.94,180.00,-0.91,-0.37,0.66,1.19,248.20,0.00,1.46,0.98,1.76,0.00,0.37,-0.73,0.24,0.85,153.43
20201120_14:24:28.94,99.9,99.9,999.9,001,4.75,-1.83,0.20,5.09,111.04,4.39,-3.66,-0.10,5.71,129.81,5.48,-1.83,-0.29,5.79,108.43,5.48,-1.46,-0.15,5.68,104.93,6.21,-1.83,-0.20,6.48,106.39,6.94,6.58,-1.52,9.69,46.55,0.00,0.00,0.49,0.49,0.00,-0.91,0.00,0.61,1.10,270.00,0.00,1.46,0.98,1.76,0.00,0.37,-0.73,0.24,0.85,153.43
20201120_14:24:29.47,99.9,99.9,999.9,001,4.20,-1.83,0.12,4.59,113.50,4.39,-3.66,-0.00,5.71,129.81,5.48,-1.83,-0.29,5.79,108.43,5.12,-1.46,-0.10,5.32,105.95,6.21,-1.83,-0.20,6.48,106.39,6.94,2.74,-1.00,7.53,68.46,-0.37,0.00,0.44,0.57,270.00,-0.73,0.00,0.59,0.94,270.00,0.00,1.46,0.98,1.76,0.00,0.37,-0.73,0.24,0.85,153.43
20201120_14:24:29.99,99.9,99.9,999.9,001,4.20,-2.19,0.07,4.74,117.55,4.75,-2.92,0.05,5.58,121.61,5.48,-1.83,-0.29,5.79,108.43,5.12,-0.73,-0.20,5.17,98.13,5.85,-1.46,-0.20,6.03,104.04,6.94,-0.37,-0.59,6.98,93.01,-0.37,-0.37,0.39,0.65,225.00,-0.73,0.00,0.59,0.94,270.00,0.00,0.37,0.83,0.91,0.00,0.00,-0.73,0.29,0.79,180.00
20201120_14:24:30.52,99.9,99.9,999.9,001,2.74,-2.92,0.37,4.03,136.85,4.75,-2.92,0.05,5.58,121.61,5.48,-1.83,-0.29,5.79,108.43,5.12,-0.73,-0.20,5.17,98.13,6.21,-1.46,-0.15,6.39,103.24,6.94,-0.37,-0.59,6.98,93.01,-0.37,0.00,0.44,0.57,270.00,-0.73,0.00,0.59,0.94,270.00,0.55,0.00,0.71,0.90,90.00,-0.37,-0.73,0.24,0.85,206.57
20201120_14:24:31.05,99.9,99.9,999.9,001,3.11,-3.66,0.22,4.80,139.64,4.75,-2.56,-0.00,5.40,118.30,5.48,-1.83,-0.29,5.79,108.43,5.12,-1.10,-0.24,5.24,102.09,6.58,-1.46,-0.10,6.74,102.53,6.94,-0.37,-0.59,6.98,93.01,-0.73,-0.37,0.44,0.93,243.43,-0.73,0.00,0.59,0.94,270.00,0.55,0.00,0.71,0.90,90.00,0.00,-0.73,0.29,0.79,180.00
20201120_14:24:31.58,99.9,99.9,999.9,001,2.74,-3.66,0.27,4.58,143.13,4.75,-2.56,-0.00,5.40,118.30,5.48,-1.83,-0.29,5.79,108.43,5.12,-1.10,-0.24,5.24,102.09,6.58,-1.46,-0.10,6.74,102.53,6.94,-1.10,-0.49,7.05,98.97,-1.46,-0.37,0.54,1.60,255.96,-0.73,0.00,0.59,0.94,270.00,0.55,0.37,0.76,1.01,56.31,0.00,0.00,0.29,0.29,0.00
20201120_14:24:32.10,99.9,99.9,999.9,001,2.56,-2.56,0.20,3.62,135.00,5.12,-2.56,-0.05,5.72,116.57,5.48,-1.83,-0.29,5.79,108.43,4.75,-1.10,-0.20,4.88,102.99,5.85,-1.46,-0.20,6.03,104.04,2.92,-1.10,-1.03,3.29,110.56,-0.37,0.37,0.78,0.94,315.00,-1.10,0.55,0.71,1.42,296.57,0.18,0.37,0.81,0.91,26.57,-0.73,0.00,0.20,0.76,270.00
20201120_14:24:32.63,99.9,99.9,999.9,001,2.56,-1.10,0.49,2.83,113.20,4.75,-2.56,-0.00,5.40,118.30,5.12,-2.19,-0.29,5.58,113.20,4.75,-1.46,-0.24,4.98,107.10,5.85,-1.46,-0.20,6.03,104.04,2.92,-0.73,-0.98,3.17,104.04,0.37,0.37,0.69,0.86,45.00,-1.10,0.73,0.73,1.51,303.69,0.37,0.37,0.78,0.94,45.00,-0.73,0.00,0.20,0.76,270.00
20201120_14:24:33.16,99.9,99.9,999.9,001,2.56,-0.73,0.44,2.70,105.95,4.75,-2.56,-0.00,5.40,118.30,5.12,-1.83,-0.24,5.44,109.65,4.75,-1.46,-0.24,4.98,107.10,6.21,-1.46,-0.15,6.39,103.24,2.92,0.18,-1.05,3.11,86.42,0.37,0.37,0.69,0.86,45.00,-1.10,0.73,0.73,1.51,303.69,0.37,0.37,0.78,0.94,45.00,-0.73,0.00,0.20,0.76,270.00
20201120_14:24:33.68,99.9,99.9,999.9,001,2.56,-0.37,0.39,2.61,98.13,4.75,-2.19,0.05,5.23,114.78,5.12,-1.83,-0.24,5.44,109.65,4.75,-1.46,-0.24,4.98,107.10,6.21,-1.46,-0.15,6.39,103.24,-1.10,0.00,-1.62,1.95,270.00,0.37,0.37,0.69,0.86,45.00,-1.10,0.91,0.71,1.59,309.81,0.73,0.37,0.73,1.10,63.43,-0.73,0.00,0.20,0.76,270.00
