100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_13:36:39.95,99.9,99.9,999.9,001,4.39,1.10,0.15,4.52,75.96,2.92,-0.37,0.34,2.97,97.13,3.66,0.00,0.20,3.66,90.00,2.19,0.00,0.00,2.19,90.00,2.38,-1.83,0.91,3.13,127.57,-1.46,2.56,-2.60,3.93,330.26,-0.37,-0.18,0.42,0.58,243.43,17.55,-4.75,0.15,18.18,105.15,-0.37,-0.91,1.40,1.71,201.80,-0.37,-0.37,-4.70,4.73,225.00
20201120_13:36:40.48,99.9,99.9,999.9,001,4.39,1.10,0.15,4.52,75.96,2.92,-0.37,0.34,2.97,97.13,3.66,0.00,0.20,3.66,90.00,2.92,0.37,0.05,2.95,82.87,1.10,-1.46,1.13,2.15,143.13,-1.46,1.46,-2.74,3.43,315.00,0.00,0.00,0.39,0.39,0.00,17.55,-4.75,0.15,18.18,105.15,-0.37,-0.91,1.40,1.71,201.80,-0.37,-0.37,-4.70,4.73,225.00
20201120_13:36:41.01,99.9,99.9,999.9,001,5.12,1.10,0.05,5.23,77.91,3.29,-0.37,0.29,3.32,96.34,3.66,0.00,0.20,3.66,90.00,2.92,0.37,0.05,2.95,82.87,0.37,-1.83,1.08,2.15,168.69,-1.46,2.56,-2.60,3.93,330.26,0.00,0.73,0.39,0.83,0.00,17.55,-4.75,0.15,18.18,105.15,-0.37,-0.91,1.40,1.71,201.80,-0.37,-0.37,-4.70,4.73,225.00
20201120_13:36:41.54,99.9,99.9,999.9,001,5.12,1.46,0.00,5.32,74.05,3.29,-0.37,0.29,3.32,96.34,3.66,0.00,0.20,3.66,90.00,2.92,0.37,0.05,2.95,82.87,0.37,-1.83,1.08,2.15,168.69,-1.46,4.02,-2.40,4.91,340.02,0.00,0.73,0.39,0.83,0.00,17.55,-4.75,0.15,18.18,105.15,-0.37,-1.10,1.37,1.79,198.43,-0.37,-0.37,-4.70,4.73,225.00
20201120_13:36:42.06,99.9,99.9,999.9,001,5.12,1.46,0.00,5.32,74.05,3.29,-0.37,0.29,3.32,96.34,3.66,0.00,0.20,3.66,90.00,2.56,0.73,0.15,2.67,74.05,0.37,-1.83,1.08,2.15,168.69,-1.46,4.02,-2.40,4.91,340.02,-0.37,0.91,0.32,1.03,338.20,17.55,-4.75,0.15,18.18,105.15,1.46,-1.10,1.13,2.15,126.87,-0.37,-0.37,-4.70,4.73,225.00
20201120_13:36:42.59,99.9,99.9,999.9,001,5.12,1.46,0.00,5.32,74.05,3.29,0.37,0.39,3.33,83.66,3.66,0.00,0.20,3.66,90.00,2.56,0.73,0.15,2.67,74.05,0.37,-2.92,0.93,3.09,172.87,-1.46,4.02,-2.40,4.91,340.02,-0.37,0.37,0.29,0.59,315.00,17.55,-4.75,0.15,18.18,105.15,1.46,-1.10,1.13,2.15,126.87,-0.37,-0.37,-4.70,4.73,225.00
20201120_13:36:43.12,99.9,99.9,999.9,001,5.12,1.64,-0.02,5.38,72.18,3.29,0.37,0.39,3.33,83.66,3.66,0.00,0.20,3.66,90.00,2.56,0.37,0.10,2.59,81.87,0.37,-1.83,1.08,2.15,168.69,-1.46,4.02,-2.40,4.91,340.02,-0.37,-0.73,0.44,0.93,206.57,17.55,-4.75,0.15,18.18,105.15,1.46,-1.10,1.13,2.15,126.87,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:43.64,99.9,99.9,999.9,001,5.12,1.64,-0.02,5.38,72.18,3.29,0.37,0.39,3.33,83.66,3.66,0.00,0.20,3.66,90.00,2.56,0.00,0.15,2.56,90.00,0.37,-1.83,1.08,2.15,168.69,-4.57,4.39,-1.93,6.62,313.83,-0.37,-0.73,0.44,0.93,206.57,17.55,-4.75,0.15,18.18,105.15,1.46,-1.10,1.13,2.15,126.87,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:44.17,99.9,99.9,999.9,001,5.48,1.64,-0.07,5.72,73.30,3.29,0.37,0.39,3.33,83.66,3.66,-0.37,0.24,3.68,95.71,2.56,0.37,0.10,2.59,81.87,0.37,-1.83,1.08,2.15,168.69,-7.68,4.39,-1.52,8.97,299.74,-0.37,-0.73,0.44,0.93,206.57,17.55,-4.75,0.15,18.18,105.15,1.10,-1.10,1.08,1.89,135.00,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:44.70,99.9,99.9,999.9,001,5.48,1.83,-0.10,5.78,71.57,3.29,0.00,0.24,3.30,90.00,3.66,-0.37,0.24,3.68,95.71,2.19,0.37,0.15,2.23,80.54,0.37,-1.83,1.08,2.15,168.69,-4.93,4.75,-1.84,7.09,313.92,0.00,-0.73,0.49,0.88,180.00,17.55,-4.75,0.15,18.18,105.15,0.73,-1.46,0.98,1.91,153.43,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:45.22,99.9,99.9,999.9,001,5.12,1.83,-0.05,5.43,70.35,3.29,0.00,0.24,3.30,90.00,3.66,0.37,0.34,3.69,84.29,2.19,0.37,0.15,2.23,80.54,0.37,-1.83,1.08,2.15,168.69,-4.93,5.12,-1.79,7.33,316.04,0.00,-0.73,0.49,0.88,180.00,17.55,-4.75,0.15,18.18,105.15,0.73,-1.46,0.98,1.91,153.43,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:45.75,99.9,99.9,999.9,001,5.12,1.83,-0.05,5.43,70.35,3.29,-1.46,0.05,3.60,113.96,3.66,0.37,0.34,3.69,84.29,2.19,0.00,0.20,2.20,90.00,0.37,-1.83,1.08,2.15,168.69,-4.93,5.12,-1.79,7.33,316.04,-0.37,-0.73,0.44,0.93,206.57,17.55,-4.75,0.15,18.18,105.15,0.73,-1.46,0.98,1.91,153.43,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:46.28,99.9,99.9,999.9,001,5.12,1.83,-0.05,5.43,70.35,3.29,0.00,0.24,3.30,90.00,3.66,-0.37,0.24,3.68,95.71,2.19,0.00,0.20,2.20,90.00,0.37,-1.83,1.08,2.15,168.69,-4.93,5.12,-1.79,7.33,316.04,-0.37,-0.73,0.44,0.93,206.57,17.55,-4.75,0.15,18.18,105.15,0.73,-1.46,0.98,1.91,153.43,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:46.81,99.9,99.9,999.9,001,5.12,1.28,0.02,5.27,75.96,3.29,1.83,0.49,3.80,60.95,3.66,-0.37,0.24,3.68,95.71,2.19,0.00,0.20,2.20,90.00,0.37,-1.83,1.08,2.15,168.69,-4.93,5.48,-1.74,7.58,318.01,-0.73,-0.73,0.49,1.14,225.00,17.55,-4.75,0.15,18.18,105.15,0.73,-1.83,0.93,2.18,158.20,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:47.33,99.9,99.9,999.9,001,5.12,1.28,0.02,5.27,75.96,3.29,0.00,0.24,3.30,90.00,3.66,0.00,0.29,3.67,90.00,2.19,0.00,0.20,2.20,90.00,0.37,-1.83,1.08,2.15,168.69,-4.93,5.48,-1.74,7.58,318.01,-0.73,-0.73,0.49,1.14,225.00,17.55,-4.75,0.15,18.18,105.15,0.73,-1.83,0.93,2.18,158.20,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:47.86,99.9,99.9,999.9,001,4.75,0.73,0.15,4.81,81.25,3.29,0.00,0.24,3.30,90.00,3.66,-0.37,0.24,3.68,95.71,2.19,0.00,0.20,2.20,90.00,0.37,-2.19,1.13,2.49,170.54,-4.93,5.12,-1.79,7.33,316.04,-0.73,-1.10,0.54,1.42,213.69,17.55,-4.75,0.15,18.18,105.15,0.73,-3.84,0.66,3.96,169.22,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:48.39,99.9,99.9,999.9,001,5.12,0.73,0.10,5.17,81.87,2.92,0.00,0.29,2.94,90.00,3.66,-0.37,0.24,3.68,95.71,2.56,0.00,0.24,2.57,90.00,0.37,-2.19,1.13,2.49,170.54,-4.93,5.12,-1.79,7.33,316.04,-0.73,-0.37,0.44,0.93,243.43,17.55,-4.75,0.15,18.18,105.15,0.73,-3.84,0.66,3.96,169.22,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:48.91,99.9,99.9,999.9,001,4.39,0.73,0.20,4.45,80.54,2.92,1.46,0.59,3.32,63.43,3.66,-0.73,0.29,3.74,101.31,2.92,0.00,0.29,2.94,90.00,0.37,-2.19,1.13,2.49,170.54,5.30,5.12,-1.10,7.45,46.01,-0.73,-0.37,0.44,0.93,243.43,17.55,-4.75,0.15,18.18,105.15,0.55,-5.85,0.42,5.89,174.64,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:49.44,99.9,99.9,999.9,001,4.39,0.73,0.20,4.45,80.54,2.92,1.46,0.59,3.32,63.43,3.66,-0.37,0.24,3.68,95.71,2.92,0.00,0.29,2.94,90.00,0.37,-2.19,1.13,2.49,170.54,5.30,5.12,-1.10,7.45,46.01,-0.37,-0.37,0.39,0.65,225.00,17.55,0.00,0.78,17.56,90.00,0.37,-5.85,0.44,5.88,176.42,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:49.97,99.9,99.9,999.9,001,4.39,0.37,0.24,4.41,85.24,2.92,1.46,0.59,3.32,63.43,3.66,0.00,0.29,3.67,90.00,2.92,0.00,0.29,2.94,90.00,0.37,-2.74,1.05,2.96,172.41,2.92,5.12,-0.78,5.95,29.74,-0.37,-0.73,0.54,0.98,206.57,17.55,0.00,0.78,17.56,90.00,0.37,-5.85,0.44,5.88,176.42,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:50.49,99.9,99.9,999.9,001,4.39,0.37,0.24,4.41,85.24,3.29,1.83,0.49,3.80,60.95,3.66,-0.37,0.24,3.68,95.71,2.56,0.00,0.24,2.57,90.00,0.37,-3.66,0.93,3.79,174.29,2.74,5.12,-0.81,5.86,28.18,-0.37,-0.73,0.44,0.93,206.57,17.55,-2.01,0.51,17.67,96.54,0.37,-5.85,0.44,5.88,176.42,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:51.02,99.9,99.9,999.9,001,3.29,0.37,0.39,3.33,83.66,3.29,1.83,0.49,3.80,60.95,3.66,-0.37,0.24,3.68,95.71,2.56,0.00,0.24,2.57,90.00,0.37,-3.29,0.98,3.45,173.66,2.74,2.92,-1.10,4.16,43.15,0.00,-0.73,0.49,0.88,180.00,17.55,-1.10,0.64,17.59,93.58,0.37,-5.85,0.44,5.88,176.42,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:51.55,99.9,99.9,999.9,001,3.29,0.37,0.39,3.33,83.66,3.29,1.46,0.44,3.63,66.04,3.66,-0.37,0.24,3.68,95.71,2.56,0.00,0.24,2.57,90.00,0.37,-3.29,0.98,3.45,173.66,2.74,2.74,-1.13,4.04,45.00,0.00,-0.37,0.54,0.65,180.00,17.55,-1.10,0.64,17.59,93.58,0.37,-0.73,1.13,1.39,153.43,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:52.08,99.9,99.9,999.9,001,3.29,0.37,0.39,3.33,83.66,3.11,1.46,0.42,3.46,64.80,3.29,-0.37,0.29,3.32,96.34,2.19,0.00,0.20,2.20,90.00,1.46,-3.29,0.83,3.69,156.04,2.74,2.74,-1.13,4.04,45.00,-0.37,-0.37,0.49,0.71,225.00,17.55,-1.10,0.64,17.59,93.58,0.18,-0.73,1.15,1.38,165.96,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:52.60,99.9,99.9,999.9,001,3.29,0.91,0.47,3.45,74.48,3.29,1.46,0.44,3.63,66.04,3.47,-0.73,0.27,3.56,101.89,2.92,-0.37,0.34,2.97,97.13,1.46,-3.29,0.83,3.69,156.04,2.74,0.37,-1.44,3.12,82.41,0.00,0.37,0.54,0.65,0.00,17.55,-1.10,0.64,17.59,93.58,-0.37,-0.73,1.22,1.47,206.57,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:53.13,99.9,99.9,999.9,001,3.29,1.64,0.51,3.71,63.43,3.29,1.46,0.44,3.63,66.04,3.66,0.00,0.29,3.67,90.00,2.92,-0.37,0.34,2.97,97.13,1.46,-3.29,0.83,3.69,156.04,2.74,1.10,-1.35,3.25,68.20,0.00,0.37,0.54,0.65,0.00,17.55,-1.10,0.64,17.59,93.58,-0.37,-0.73,1.22,1.47,206.57,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:53.66,99.9,99.9,999.9,001,3.29,0.55,0.37,3.36,80.54,4.02,1.83,0.49,4.44,65.56,3.29,0.00,0.24,3.30,90.00,2.56,-0.37,0.29,2.60,98.13,1.46,-0.37,0.73,1.68,104.04,2.74,1.10,-1.35,3.25,68.20,0.00,0.37,0.54,0.65,0.00,17.55,-1.10,0.64,17.59,93.58,-0.37,-0.73,1.22,1.47,206.57,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:54.18,99.9,99.9,999.9,001,3.29,0.00,0.29,3.30,90.00,3.84,0.00,0.22,3.84,90.00,3.47,0.00,0.27,3.48,90.00,2.56,-0.37,0.29,2.60,98.13,1.46,-0.91,0.81,1.90,122.01,0.37,1.83,-0.98,2.11,11.31,0.00,0.00,0.49,0.49,0.00,17.55,-1.10,0.64,17.59,93.58,-0.37,-0.73,1.22,1.47,206.57,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:54.71,99.9,99.9,999.9,001,3.29,0.00,0.29,3.30,90.00,3.66,0.00,0.20,3.66,90.00,3.29,0.00,0.24,3.30,90.00,2.56,-0.37,0.29,2.60,98.13,-0.37,-1.46,0.64,1.64,194.04,0.37,1.83,-0.98,2.11,11.31,-0.37,0.00,0.54,0.65,270.00,17.55,-2.56,0.44,17.74,98.30,-0.37,-0.73,1.22,1.47,206.57,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:55.24,99.9,99.9,999.9,001,3.29,0.00,0.34,3.31,90.00,3.66,0.00,0.20,3.66,90.00,3.66,0.00,0.29,3.67,90.00,2.19,-0.37,0.24,2.24,99.46,-0.37,-1.46,0.64,1.64,194.04,0.37,1.83,-0.98,2.11,11.31,-0.37,0.00,0.54,0.65,270.00,17.55,-2.56,0.44,17.74,98.30,-0.37,-0.73,1.22,1.47,206.57,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:55.76,99.9,99.9,999.9,001,3.29,0.00,0.34,3.31,90.00,3.66,0.00,0.20,3.66,90.00,2.92,0.00,0.29,2.94,90.00,2.56,-0.37,0.29,2.60,98.13,-0.37,-1.46,0.64,1.64,194.04,0.37,1.83,-0.98,2.11,11.31,-0.37,0.00,0.54,0.65,270.00,17.55,-8.77,1.67,19.69,116.57,-0.37,-0.73,1.22,1.47,206.57,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:56.29,99.9,99.9,999.9,001,3.29,-0.37,0.39,3.33,96.34,3.66,0.00,0.20,3.66,90.00,3.29,0.00,0.34,3.31,90.00,2.56,-0.37,0.39,2.61,98.13,-0.37,-1.10,0.69,1.34,198.43,0.37,1.83,-0.98,2.11,11.31,-0.37,0.00,0.54,0.65,270.00,17.55,-8.77,1.67,19.69,116.57,-0.37,-0.73,1.22,1.47,206.57,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:56.82,99.9,99.9,999.9,001,3.29,-0.37,0.39,3.33,96.34,3.29,0.00,0.15,3.29,90.00,3.29,0.00,0.34,3.31,90.00,2.56,-0.37,0.39,2.61,98.13,-0.37,-1.10,0.69,1.34,198.43,0.37,1.10,-1.08,1.58,18.43,-0.37,0.00,0.54,0.65,270.00,17.55,-8.77,1.67,19.69,116.57,-0.37,5.12,0.44,5.15,355.91,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:57.35,99.9,99.9,999.9,001,3.29,0.00,0.34,3.31,90.00,3.29,-0.37,0.10,3.31,96.34,3.29,0.00,0.34,3.31,90.00,2.19,0.00,0.29,2.21,90.00,0.18,-1.10,0.76,1.35,170.54,-6.21,1.10,-1.96,6.61,280.01,-0.37,0.73,0.64,1.04,333.43,17.55,-8.77,1.67,19.69,116.57,-0.37,5.12,0.44,5.15,355.91,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:57.87,99.9,99.9,999.9,001,3.29,0.00,0.34,3.31,90.00,3.29,-0.37,0.10,3.31,96.34,3.29,0.00,0.34,3.31,90.00,2.56,0.00,0.24,2.57,90.00,0.73,-1.10,0.83,1.56,146.31,2.01,1.46,-1.98,3.18,53.97,-0.37,-0.37,0.59,0.78,225.00,17.55,-8.77,1.67,19.69,116.57,-0.37,2.38,0.81,2.54,351.25,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:58.40,99.9,99.9,999.9,001,3.29,-0.73,0.24,3.38,102.53,3.29,0.00,0.15,3.29,90.00,3.29,0.00,0.34,3.31,90.00,2.56,0.00,0.24,2.57,90.00,0.73,-1.10,0.83,1.56,146.31,2.01,1.83,-1.93,3.34,47.73,-0.37,-0.37,0.59,0.78,225.00,17.55,-8.77,1.67,19.69,116.57,-0.37,2.38,0.81,2.54,351.25,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:58.93,99.9,99.9,999.9,001,3.29,-0.73,0.24,3.38,102.53,3.29,0.00,0.15,3.29,90.00,3.29,0.00,0.34,3.31,90.00,2.19,0.00,0.29,2.21,90.00,0.73,-1.10,0.83,1.56,146.31,2.01,1.83,-1.93,3.34,47.73,-0.37,-0.37,0.59,0.78,225.00,17.55,-8.77,1.67,19.69,116.57,-0.37,2.38,0.81,2.54,351.25,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:59.45,99.9,99.9,999.9,001,3.29,-1.46,0.24,3.61,113.96,3.29,0.00,0.15,3.29,90.00,3.29,0.00,0.34,3.31,90.00,2.56,0.37,0.20,2.59,81.87,0.73,0.37,0.64,1.04,63.43,2.01,1.83,-1.93,3.34,47.73,-0.37,0.18,0.66,0.78,296.57,17.55,-8.77,1.67,19.69,116.57,-0.37,2.38,0.81,2.54,351.25,-0.37,0.37,-4.80,4.83,315.00
20201120_13:36:59.98,99.9,99.9,999.9,001,3.29,-1.46,0.24,3.61,113.96,3.29,0.00,0.15,3.29,90.00,3.29,0.00,0.34,3.31,90.00,2.56,0.00,0.34,2.58,90.00,1.10,0.37,0.69,1.34,71.57,2.01,1.83,-1.93,3.34,47.73,-0.37,0.18,0.66,0.78,296.57,17.55,-8.77,1.67,19.69,116.57,-0.37,3.11,0.91,3.26,353.29,-0.37,0.37,-4.80,4.83,315.00
20201120_13:37:00.51,99.9,99.9,999.9,001,4.39,-1.10,0.05,4.52,104.04,3.66,0.00,0.20,3.66,90.00,3.29,0.00,0.34,3.31,90.00,2.92,0.00,0.29,2.94,90.00,1.10,0.37,0.69,1.34,71.57,2.01,1.83,-1.93,3.34,47.73,0.00,-0.37,0.54,0.65,180.00,-0.37,-8.77,4.06,9.68,182.39,-0.37,3.11,0.91,3.26,353.29,-0.37,0.37,-4.80,4.83,315.00
20201120_13:37:01.03,99.9,99.9,999.9,001,4.39,-1.10,0.05,4.52,104.04,3.29,0.00,0.15,3.29,90.00,3.29,0.00,0.34,3.31,90.00,2.56,0.00,0.34,2.58,90.00,1.46,0.37,0.73,1.68,75.96,5.85,-1.10,-1.81,6.22,100.62,0.00,0.00,0.49,0.49,0.00,-0.37,-8.77,4.06,9.68,182.39,-0.37,3.11,0.91,3.26,353.29,-0.37,0.37,-4.80,4.83,315.00
20201120_13:37:01.56,99.9,99.9,999.9,001,3.84,-1.10,0.12,3.99,105.95,3.66,0.00,0.20,3.66,90.00,3.66,0.00,0.39,3.68,90.00,2.19,0.00,0.29,2.21,90.00,1.46,0.37,0.73,1.68,75.96,5.85,-1.10,-1.81,6.22,100.62,-0.37,0.00,0.54,0.65,270.00,-0.37,-8.77,4.06,9.68,182.39,-0.37,0.73,1.22,1.47,333.43,-0.37,0.37,-4.80,4.83,315.00
20201120_13:37:02.09,99.9,99.9,999.9,001,3.84,-1.10,0.12,3.99,105.95,3.66,-0.37,0.15,3.68,95.71,3.29,0.00,0.34,3.31,90.00,2.74,-0.37,0.22,2.77,97.59,1.46,0.37,0.73,1.68,75.96,5.85,-1.10,-1.81,6.22,100.62,0.00,-0.37,0.44,0.57,180.00,-0.37,-8.77,4.06,9.68,182.39,-0.37,0.55,1.25,1.41,326.31,-0.37,-0.73,-4.65,4.72,206.57
20201120_13:37:02.61,99.9,99.9,999.9,001,4.75,-1.10,0.00,4.88,102.99,3.66,0.00,0.20,3.66,90.00,3.66,0.00,0.39,3.68,90.00,2.92,-0.37,0.24,2.96,97.13,1.46,0.73,0.69,1.77,63.43,6.03,-1.10,-1.79,6.39,100.30,-0.73,0.00,0.49,0.88,270.00,-0.37,-8.77,4.06,9.68,182.39,-0.37,0.55,1.25,1.41,326.31,-0.37,-0.73,-4.65,4.72,206.57
20201120_13:37:03.14,99.9,99.9,999.9,001,4.75,-1.10,0.00,4.88,102.99,3.66,-0.37,0.15,3.68,95.71,3.29,0.00,0.34,3.31,90.00,2.92,-0.37,0.24,2.96,97.13,1.83,0.73,0.64,2.07,68.20,1.10,-4.75,-0.59,4.91,167.01,0.00,0.00,0.39,0.39,0.00,-0.37,-8.77,4.06,9.68,182.39,-0.37,0.73,1.22,1.47,333.43,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:03.67,99.9,99.9,999.9,001,4.75,-1.10,0.00,4.88,102.99,3.66,-0.37,0.15,3.68,95.71,3.47,0.00,0.37,3.49,90.00,2.92,-0.37,0.24,2.96,97.13,1.83,0.73,0.64,2.07,68.20,1.10,-4.75,-0.59,4.91,167.01,0.00,-0.37,0.34,0.50,180.00,-0.37,-8.77,4.06,9.68,182.39,-0.37,0.73,1.22,1.47,333.43,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:04.20,99.9,99.9,999.9,001,4.39,-1.10,0.05,4.52,104.04,3.66,-0.37,0.15,3.68,95.71,3.47,0.00,0.37,3.49,90.00,2.92,0.00,0.29,2.94,90.00,1.83,0.73,0.64,2.07,68.20,-3.29,-4.75,-1.18,5.90,214.70,0.00,-0.37,0.34,0.50,180.00,-0.37,-8.77,4.06,9.68,182.39,-0.37,0.73,1.22,1.47,333.43,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:04.72,99.9,99.9,999.9,001,4.39,-1.10,0.05,4.52,104.04,3.66,-0.37,0.15,3.68,95.71,3.66,0.37,0.34,3.69,84.29,2.56,0.00,0.34,2.58,90.00,1.83,1.46,0.54,2.40,51.34,-3.29,-1.64,-0.76,3.76,243.43,0.00,0.00,0.39,0.39,0.00,-0.37,-8.77,4.06,9.68,182.39,-0.37,0.73,1.22,1.47,333.43,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:05.25,99.9,99.9,999.9,001,4.39,-1.10,0.05,4.52,104.04,4.02,-0.37,0.10,4.04,95.19,3.66,1.83,0.54,4.12,63.43,2.92,0.00,0.29,2.94,90.00,2.19,1.10,0.54,2.51,63.43,-3.29,-4.75,-1.18,5.90,214.70,-0.37,0.00,0.44,0.57,270.00,-0.37,-8.77,4.06,9.68,182.39,-0.37,0.37,1.18,1.28,315.00,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:05.78,99.9,99.9,999.9,001,4.39,-1.10,0.05,4.52,104.04,3.66,0.91,0.22,3.77,75.96,3.66,1.83,0.54,4.12,63.43,-1.10,0.00,-0.15,1.11,270.00,2.19,0.73,0.59,2.39,71.57,-3.29,-4.75,-1.18,5.90,214.70,-0.37,0.00,0.44,0.57,270.00,-0.37,-8.77,4.06,9.68,182.39,-0.37,0.37,1.18,1.28,315.00,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:06.30,99.9,99.9,999.9,001,4.39,-1.83,-0.05,4.75,112.62,3.47,0.37,0.12,3.49,83.99,3.29,1.83,0.49,3.80,60.95,-0.73,0.37,-0.24,0.85,296.57,1.83,0.73,0.54,2.04,68.20,-7.31,-3.66,-1.57,8.32,243.43,-0.37,0.18,0.42,0.58,296.57,-0.37,-8.77,4.06,9.68,182.39,0.18,0.37,1.25,1.31,26.57,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:06.83,99.9,99.9,999.9,001,4.39,-1.83,-0.05,4.75,112.62,3.66,-0.73,0.00,3.73,101.31,2.56,1.83,0.49,3.18,54.46,0.00,0.37,-0.05,0.37,0.00,2.01,0.73,0.56,2.21,70.02,-7.31,-3.66,-1.57,8.32,243.43,-0.37,0.00,0.44,0.57,270.00,10.97,-8.77,2.55,14.27,128.66,0.18,0.00,1.20,1.21,90.00,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:07.36,99.9,99.9,999.9,001,4.39,-1.83,-0.05,4.75,112.62,3.66,0.37,0.15,3.68,84.29,2.56,1.83,0.49,3.18,54.46,1.10,0.37,0.10,1.16,71.57,1.28,0.73,0.66,1.61,60.26,-7.31,-3.66,-1.57,8.32,243.43,-0.73,0.00,0.49,0.88,270.00,10.97,-8.77,2.55,14.27,128.66,0.18,0.00,1.20,1.21,90.00,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:07.89,99.9,99.9,999.9,001,4.39,-1.83,-0.05,4.75,112.62,3.66,0.37,0.15,3.68,84.29,2.56,0.73,0.44,2.70,74.05,1.10,0.37,0.10,1.16,71.57,1.28,0.73,0.66,1.61,60.26,-7.31,-7.31,-1.08,10.39,225.00,-0.73,0.00,0.39,0.83,270.00,10.97,-8.77,2.55,14.27,128.66,0.18,0.00,1.20,1.21,90.00,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:08.41,99.9,99.9,999.9,001,4.39,-2.01,-0.02,4.83,114.62,3.66,0.37,0.15,3.68,84.29,2.56,0.73,0.44,2.70,74.05,1.46,0.37,0.15,1.51,75.96,1.10,0.00,0.73,1.32,90.00,-4.75,-2.19,-2.11,5.64,245.22,-0.73,0.00,0.39,0.83,270.00,10.97,-9.14,2.50,14.49,129.81,0.73,0.00,1.27,1.47,90.00,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:08.94,99.9,99.9,999.9,001,4.39,-2.01,-0.02,4.83,114.62,3.66,0.37,0.15,3.68,84.29,2.56,0.00,0.34,2.58,90.00,1.46,0.37,0.15,1.51,75.96,1.10,-0.37,0.69,1.34,108.43,-2.19,-2.19,-2.45,3.95,225.00,-0.73,0.73,0.29,1.07,315.00,10.97,-9.14,2.50,14.49,129.81,0.73,0.00,1.27,1.47,90.00,0.37,-0.73,-4.75,4.82,153.43
20201120_13:37:09.47,99.9,99.9,999.9,001,3.29,-2.01,0.12,3.86,121.43,3.29,0.37,0.20,3.32,83.66,2.56,0.37,0.29,2.60,81.87,1.46,0.37,0.15,1.51,75.96,1.10,0.73,0.64,1.46,56.31,-1.83,2.92,-1.71,3.85,327.99,-0.73,0.73,0.29,1.07,315.00,10.97,-9.14,2.50,14.49,129.81,0.73,0.00,1.27,1.47,90.00,0.37,10.60,-3.23,11.09,1.97
20201120_13:37:09.99,99.9,99.9,999.9,001,3.29,-2.01,0.12,3.86,121.43,3.29,0.37,0.20,3.32,83.66,2.56,0.37,0.29,2.60,81.87,1.46,0.00,0.10,1.47,90.00,1.10,-0.37,0.69,1.34,108.43,-1.10,-2.19,-2.50,3.50,206.57,-0.37,0.73,0.34,0.89,333.43,10.97,-8.77,2.55,14.27,128.66,0.73,-1.10,1.13,1.73,146.31,0.37,10.60,-3.23,11.09,1.97
